"","DataItemLong","County","State","year","Wheat","StateFips","CountyCode","StateCountyFips"
"227.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","TUOLUMNE COUNTY"," CA","1992",-9999,"06","109","06109"
"228.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","VENTURA COUNTY"," CA","1992",-9999,"06","111","06111"
"229.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","YOLO COUNTY"," CA","1992",63431,"06","113","06113"
"230.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","YUBA COUNTY"," CA","1992",1659,"06","115","06115"
"231.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," CA","1992",-9999,"06","998","06998"
"233.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ADAMS COUNTY"," CO","1992",206963,"08","001","08001"
"234.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ALAMOSA COUNTY"," CO","1992",10668,"08","003","08003"
"235.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ARAPAHOE COUNTY"," CO","1992",57342,"08","005","08005"
"236.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ARCHULETA COUNTY"," CO","1992",-9999,"08","007","08007"
"237.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BACA COUNTY"," CO","1992",155693,"08","009","08009"
"238.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BENT COUNTY"," CO","1992",14868,"08","011","08011"
"239.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BOULDER COUNTY"," CO","1992",4210,"08","013","08013"
"240.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CHAFFEE COUNTY"," CO","1992",-9999,"08","015","08015"
"241.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CHEYENNE COUNTY"," CO","1992",149569,"08","017","08017"
"242.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CLEAR CREEK COUNTY"," CO","1992",-9999,"08","019","08019"
"243.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CONEJOS COUNTY"," CO","1992",1751,"08","021","08021"
"244.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","COSTILLA COUNTY"," CO","1992",8101,"08","023","08023"
"245.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CROWLEY COUNTY"," CO","1992",1694,"08","025","08025"
"246.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CUSTER COUNTY"," CO","1992",-9999,"08","027","08027"
"247.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DELTA COUNTY"," CO","1992",898,"08","029","08029"
"248.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DENVER COUNTY"," CO","1992",-9999,"08","031","08031"
"249.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DOLORES COUNTY"," CO","1992",17461,"08","033","08033"
"250.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DOUGLAS COUNTY"," CO","1992",2920,"08","035","08035"
"251.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","EAGLE COUNTY"," CO","1992",-9999,"08","037","08037"
"252.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ELBERT COUNTY"," CO","1992",44794,"08","039","08039"
"253.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","EL PASO COUNTY"," CO","1992",2417,"08","041","08041"
"254.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","FREMONT COUNTY"," CO","1992",65,"08","043","08043"
"255.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GARFIELD COUNTY"," CO","1992",1765,"08","045","08045"
"256.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GILPIN COUNTY"," CO","1992",-9999,"08","047","08047"
"257.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GRAND COUNTY"," CO","1992",-9999,"08","049","08049"
"258.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GUNNISON COUNTY"," CO","1992",-9999,"08","051","08051"
"259.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HINSDALE COUNTY"," CO","1992",-9999,"08","053","08053"
"260.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HUERFANO COUNTY"," CO","1992",-9999,"08","055","08055"
"261.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JACKSON COUNTY"," CO","1992",-9999,"08","057","08057"
"262.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JEFFERSON COUNTY"," CO","1992",-9999,"08","059","08059"
"263.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","KIOWA COUNTY"," CO","1992",158100,"08","061","08061"
"264.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","KIT CARSON COUNTY"," CO","1992",273188,"08","063","08063"
"265.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LAKE COUNTY"," CO","1992",-9999,"08","065","08065"
"266.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LA PLATA COUNTY"," CO","1992",3922,"08","067","08067"
"267.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LARIMER COUNTY"," CO","1992",11849,"08","069","08069"
"268.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LAS ANIMAS COUNTY"," CO","1992",3682,"08","071","08071"
"269.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LINCOLN COUNTY"," CO","1992",150601,"08","073","08073"
"270.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LOGAN COUNTY"," CO","1992",110159,"08","075","08075"
"271.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MESA COUNTY"," CO","1992",1941,"08","077","08077"
"272.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MINERAL COUNTY"," CO","1992",-9999,"08","079","08079"
"273.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MOFFAT COUNTY"," CO","1992",24349,"08","081","08081"
"274.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MONTEZUMA COUNTY"," CO","1992",8370,"08","083","08083"
"275.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MONTROSE COUNTY"," CO","1992",2689,"08","085","08085"
"276.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MORGAN COUNTY"," CO","1992",62944,"08","087","08087"
"277.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","OTERO COUNTY"," CO","1992",3660,"08","089","08089"
"278.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","OURAY COUNTY"," CO","1992",-9999,"08","091","08091"
"279.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","PARK COUNTY"," CO","1992",-9999,"08","093","08093"
"280.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","PHILLIPS COUNTY"," CO","1992",125044,"08","095","08095"
"281.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","PITKIN COUNTY"," CO","1992",-9999,"08","097","08097"
"282.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","PROWERS COUNTY"," CO","1992",113095,"08","099","08099"
"283.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","PUEBLO COUNTY"," CO","1992",1706,"08","101","08101"
"284.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","RIO BLANCO COUNTY"," CO","1992",2886,"08","103","08103"
"285.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","RIO GRANDE COUNTY"," CO","1992",8233,"08","105","08105"
"286.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ROUTT COUNTY"," CO","1992",7760,"08","107","08107"
"287.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","SAGUACHE COUNTY"," CO","1992",17794,"08","109","08109"
"288.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","SAN JUAN COUNTY"," CO","1992",-9999,"08","111","08111"
"289.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","SAN MIGUEL COUNTY"," CO","1992",1091,"08","113","08113"
"290.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","SEDGWICK COUNTY"," CO","1992",57154,"08","115","08115"
"291.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","SUMMIT COUNTY"," CO","1992",-9999,"08","117","08117"
"292.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","TELLER COUNTY"," CO","1992",-9999,"08","119","08119"
"293.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","WASHINGTON COUNTY"," CO","1992",247819,"08","121","08121"
"294.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","WELD COUNTY"," CO","1992",159269,"08","123","08123"
"295.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","YUMA COUNTY"," CO","1992",144484,"08","125","08125"
"296.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," CO","1992",-9999,"08","998","08998"
"298.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","FAIRFIELD COUNTY"," CT","1992",-9999,"09","001","09001"
"299.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HARTFORD COUNTY"," CT","1992",-9999,"09","003","09003"
"300.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LITCHFIELD COUNTY"," CT","1992",-9999,"09","005","09005"
"301.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MIDDLESEX COUNTY"," CT","1992",-9999,"09","007","09007"
"302.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","NEW HAVEN COUNTY"," CT","1992",-9999,"09","009","09009"
"303.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","NEW LONDON COUNTY"," CT","1992",-9999,"09","011","09011"
"304.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","TOLLAND COUNTY"," CT","1992",-9999,"09","013","09013"
"305.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","WINDHAM COUNTY"," CT","1992",-9999,"09","015","09015"
"306.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," CT","1992",-9999,"09","998","09998"
"308.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","KENT COUNTY"," DE","1992",26850,"10","001","10001"
"309.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","NEW CASTLE COUNTY"," DE","1992",9643,"10","003","10003"
"310.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","SUSSEX COUNTY"," DE","1992",25261,"10","005","10005"
"311.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," DE","1992",-9999,"10","998","10998"
"313.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ALACHUA COUNTY"," FL","1992",-9999,"12","001","12001"
"314.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BAKER COUNTY"," FL","1992",-9999,"12","003","12003"
"315.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BAY COUNTY"," FL","1992",-9999,"12","005","12005"
"316.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BRADFORD COUNTY"," FL","1992",-9999,"12","007","12007"
"317.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BREVARD COUNTY"," FL","1992",-9999,"12","009","12009"
"318.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BROWARD COUNTY"," FL","1992",-9999,"12","011","12011"
"319.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CALHOUN COUNTY"," FL","1992",2784,"12","013","12013"
"320.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CHARLOTTE COUNTY"," FL","1992",-9999,"12","015","12015"
"321.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CITRUS COUNTY"," FL","1992",-9999,"12","017","12017"
"322.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CLAY COUNTY"," FL","1992",-9999,"12","019","12019"
"323.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","COLLIER COUNTY"," FL","1992",-9999,"12","021","12021"
"324.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","COLUMBIA COUNTY"," FL","1992",-9999,"12","023","12023"
"325.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DADE COUNTY"," FL","1992",-9999,"12","025","12025"
"326.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DE SOTO COUNTY"," FL","1992",-9999,"12","027","12027"
"327.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DIXIE COUNTY"," FL","1992",-9999,"12","029","12029"
"328.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DUVAL COUNTY"," FL","1992",-9999,"12","031","12031"
"329.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ESCAMBIA COUNTY"," FL","1992",3148,"12","033","12033"
"330.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","FLAGLER COUNTY"," FL","1992",-9999,"12","035","12035"
"331.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","FRANKLIN COUNTY"," FL","1992",-9999,"12","037","12037"
"332.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GADSDEN COUNTY"," FL","1992",899,"12","039","12039"
"333.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GILCHRIST COUNTY"," FL","1992",-9999,"12","041","12041"
"334.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GLADES COUNTY"," FL","1992",-9999,"12","043","12043"
"335.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GULF COUNTY"," FL","1992",-9999,"12","045","12045"
"336.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HAMILTON COUNTY"," FL","1992",-9999,"12","047","12047"
"337.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HARDEE COUNTY"," FL","1992",-9999,"12","049","12049"
"338.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HENDRY COUNTY"," FL","1992",-9999,"12","051","12051"
"339.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HERNANDO COUNTY"," FL","1992",-9999,"12","053","12053"
"340.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HIGHLANDS COUNTY"," FL","1992",-9999,"12","055","12055"
"341.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HILLSBOROUGH COUNTY"," FL","1992",-9999,"12","057","12057"
"342.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HOLMES COUNTY"," FL","1992",744,"12","059","12059"
"343.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","INDIAN RIVER COUNTY"," FL","1992",-9999,"12","061","12061"
"344.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JACKSON COUNTY"," FL","1992",3819,"12","063","12063"
"345.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JEFFERSON COUNTY"," FL","1992",209,"12","065","12065"
"346.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LAFAYETTE COUNTY"," FL","1992",-9999,"12","067","12067"
"347.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LAKE COUNTY"," FL","1992",-9999,"12","069","12069"
"348.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LEE COUNTY"," FL","1992",-9999,"12","071","12071"
"349.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LEON COUNTY"," FL","1992",-9999,"12","073","12073"
"350.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LEVY COUNTY"," FL","1992",-9999,"12","075","12075"
"351.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LIBERTY COUNTY"," FL","1992",-9999,"12","077","12077"
"352.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MADISON COUNTY"," FL","1992",-9999,"12","079","12079"
"353.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MANATEE COUNTY"," FL","1992",-9999,"12","081","12081"
"354.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MARION COUNTY"," FL","1992",185,"12","083","12083"
"355.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MARTIN COUNTY"," FL","1992",-9999,"12","085","12085"
