StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_233,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
AL,01087,2295,1983,0,5,2424,0,1016,0,0,0,0,0,0,0,169,0,609,6,15,230,0,0,0,0,0,0,0,5721,0,0,0,0,0,430,0,0,0,1,0,0,0,0,14,0,0,0,0,0,1551,0,16426,0,0,0,0,0,1,0,202,0,0,0,1,3975,0,17283,3089,537,117,364,73187,89859,47585,45463,37339,40402,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1,0,1,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,2385,1990,5,3036,0,0,874,19,0,0
AL,01089,24607,19973,0,21,42705,14,3,0,1,23,0,0,0,0,161,0,18403,10,0,115,0,0,0,0,0,0,3,10196,0,0,0,1,0,268,0,34,0,0,0,0,0,0,0,0,0,0,0,0,508,0,430,0,11,0,0,0,0,0,38,0,0,0,0,5358,0,47682,40575,10439,4015,361,145596,9763,3298,10986,109448,15023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,24614,19975,38,61116,0,0,18582,0,0,0
AL,01091,955,1795,0,0,2304,0,229,0,0,0,0,0,0,0,718,0,983,0,0,0,0,0,0,0,0,0,0,7321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,28,4,0,1360,0,0,0,0,0,0,0,2,0,0,0,283,7478,0,21711,2673,949,261,109,112124,142135,70103,56401,94105,104047,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,8,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,2296,8,3287,0,0,2360,0,0,0
AL,01093,2080,43,0,27,4265,13,190,0,0,0,0,0,0,0,77,0,675,10,1,4,0,0,0,0,0,0,0,6945,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,0,438,0,0,0,0,0,0,0,0,0,0,0,19,2004,0,24963,5892,2181,627,908,207332,77252,16773,53150,67985,1951,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,43,27,4940,0,0,753,1,0,0
AL,01095,7094,162,0,7,11697,0,0,0,30,0,0,0,0,0,24,0,1155,28,0,2,0,0,0,0,0,0,0,18347,0,0,0,0,0,7,0,12,0,2,0,0,0,0,0,0,0,0,0,0,18,0,283,0,0,0,0,0,0,0,0,0,0,0,0,35345,0,19671,11971,3218,1330,117,132115,14147,16253,9157,113399,3240,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7095,162,11,12852,0,0,1184,0,0,0
AL,01097,1766,10486,0,19,1192,0,6840,0,0,0,0,0,0,0,7,0,243,0,1,97,0,0,0,0,0,0,0,1593,0,0,0,0,0,139,0,14,0,203,0,0,0,0,0,0,0,0,0,0,396,0,20731,0,33,0,0,0,0,0,706,0,0,0,43,17654,0,71021,29814,13066,4119,1759,754,214920,31536,97123,72972,184219,19378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1767,10488,19,1435,0,0,253,1,0,0
AL,01099,3347,19622,0,4,5338,7,7598,0,0,0,0,0,0,0,180,0,1853,83,106,254,0,0,0,0,0,0,0,10627,0,0,0,11,0,2,0,7,1,2,0,0,0,0,0,0,0,0,0,0,49,0,2110,0,3,0,0,0,0,0,399,0,0,0,0,6257,0,15234,2364,586,181,348,151538,225159,23561,45512,56747,80953,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,69,410,2,0,0,0,0,0,0,0,0,0,0,0,3351,20101,4,7603,0,0,2104,110,0,0
AL,01101,3146,3120,0,6,3472,0,494,0,0,0,0,0,0,0,634,0,253,26,67,117,0,0,0,0,0,0,0,36247,0,0,0,0,0,18,0,5,0,3,0,0,0,0,1,0,0,0,0,0,508,0,3427,0,1,0,0,0,0,0,568,0,0,0,0,11421,0,34864,23734,12265,3705,441,84563,72795,10058,51606,97735,56339,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3147,3121,6,3730,0,0,888,73,0,0
AL,01103,8838,499,0,87,8322,8,0,0,0,0,0,0,0,0,198,0,3522,4,0,41,0,0,0,0,0,0,0,9466,0,0,0,0,0,56,0,19,0,0,0,0,0,0,0,0,0,0,0,1,59,0,82,0,0,0,0,0,0,0,2,0,0,0,1,10852,0,22322,13536,4944,1737,275,118943,14253,5978,15873,129167,14199,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,59,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8860,499,146,11846,0,0,3799,0,0,0
AL,01105,2261,1131,0,1,8709,0,471,0,0,0,0,0,0,0,383,0,770,0,1,0,0,0,0,0,0,0,0,21225,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,4,0,2350,0,2,0,0,0,0,0,38,0,0,0,852,5662,0,15870,1155,254,38,660,116687,110232,42431,39537,56507,35203,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,1131,1,9479,0,0,1154,1,0,0
AL,01107,3826,956,0,23,5119,110,123,0,0,0,0,0,0,0,3534,0,1072,0,1,0,0,0,0,0,0,0,0,5346,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,74,0,9500,0,0,0,0,0,0,0,44,0,0,0,475,8485,0,22046,2102,574,101,348,202903,74623,47011,61831,52469,66306,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3833,956,25,6191,0,0,4615,1,0,0
AL,01109,5331,3782,0,170,1102,0,4722,0,0,0,0,0,0,0,780,0,324,56,143,444,0,0,0,0,0,0,0,26164,0,0,0,0,0,110,0,0,5,1,0,0,0,0,8,0,0,0,0,55,134,0,6633,0,0,0,0,0,0,0,469,0,0,0,1,3195,0,18033,2883,1122,494,22,103394,103318,32061,54968,34120,25974,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,5369,3797,170,1427,0,0,1127,174,0,0
AL,01111,179,8,0,0,220,0,7,0,0,0,0,0,0,0,76,0,50,2,23,12,0,0,0,0,0,0,5,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,9,0,0,0,0,11154,0,14391,4337,626,237,80,159411,80659,108,6192,93415,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,8,0,270,0,0,126,23,0,0
AL,01113,767,1953,0,51,605,0,3972,0,0,0,0,0,0,0,510,0,18,21,25,202,0,0,0,0,0,0,0,5464,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,236,0,18990,0,0,0,0,0,8,0,125,0,0,0,0,5582,0,23504,6649,2221,743,93,116821,110824,15515,57213,28924,12837,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,768,2021,51,624,0,0,596,27,0,0
AL,01115,1084,345,0,0,2405,0,7,0,0,0,0,0,0,0,4,0,681,0,0,0,0,0,0,0,0,0,0,4438,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,549,0,210,0,0,0,0,0,0,0,0,0,0,0,0,13305,0,24460,5745,1509,402,995,206387,53993,3618,7974,89230,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,345,0,3086,0,0,685,0,0,0
AL,01117,1509,2729,0,0,3024,0,3,0,0,0,0,0,0,0,22,0,1957,0,0,4,0,0,0,0,0,0,0,5622,0,0,0,29,0,9,0,12,0,2,0,0,0,0,0,0,0,0,0,0,744,0,75,0,1,0,0,0,0,0,2,0,0,0,0,11519,0,39707,20984,7231,2310,3705,213473,99713,4046,10630,87127,1878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,2729,0,4981,0,0,1979,0,0,0
AL,01119,1030,84,0,53,2734,1,31,0,0,0,0,0,0,0,692,0,321,0,0,0,0,0,0,0,0,0,0,5827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,34,0,24189,0,0,0,0,0,0,0,9,0,0,0,783,10298,0,21080,2671,502,175,137,106229,114913,41887,45382,87596,117207,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,31,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,94,84,3055,0,0,1074,0,0,0
AL,01121,8718,3031,0,0,8565,0,7,0,0,0,0,0,0,0,121,0,3836,0,39,17,0,0,0,0,0,0,0,10209,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,546,0,0,0,0,0,0,0,0,0,0,0,0,12737,0,36299,8568,2405,1072,1181,189818,97205,2746,5896,91989,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8720,3031,0,12403,0,0,3957,39,0,0
AL,01123,514,603,0,3,471,0,84,0,0,0,0,0,0,0,36,0,401,3,5,21,0,0,0,0,0,0,0,2501,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53,0,2164,0,0,0,0,0,0,0,26,0,0,0,0,30984,0,23532,3542,827,187,195,200840,137737,3290,12681,68312,1353,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,516,606,3,872,0,0,442,5,0,0
AL,01125,2983,517,0,2,5219,0,21,0,0,0,0,0,0,0,152,0,710,0,4,0,0,0,0,0,0,0,0,7101,0,0,0,11,0,2,0,22,0,2,0,0,0,0,3,0,0,0,0,0,78,0,4888,0,0,0,0,0,0,0,9,0,0,0,154,19166,0,41886,15629,6625,2440,4493,311257,159419,69113,71761,79414,61402,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,142,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3125,517,7,5929,0,0,1009,4,0,0
AL,01127,1259,14,0,1,804,0,5,0,0,0,0,0,0,0,44,0,55,1,6,0,0,0,0,0,0,0,0,3549,0,0,0,9,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,860,0,0,0,0,0,0,0,2,0,0,0,20,8092,0,23653,4597,1901,363,3014,188459,110699,28706,40601,96205,2463,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,14,3,859,0,0,101,6,0,0
AL,01129,723,520,0,1,549,0,2318,0,0,0,0,0,0,0,261,0,203,0,0,2,0,0,0,0,0,0,0,1981,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,417,0,0,0,0,0,0,0,4,0,0,0,2,7096,0,25348,1738,483,261,230,28489,258725,154746,76107,41390,94727,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,732,524,1,768,0,0,477,16,0,0
AL,01131,1379,1052,0,2,2394,17,316,0,0,0,0,0,0,0,137,0,373,4,8,3,0,0,0,0,0,0,0,19338,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,733,0,3,0,0,0,0,0,54,0,0,0,0,14556,0,17963,895,173,35,209,131899,191579,17717,39104,40637,98060,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1387,1056,2,2767,0,0,522,8,0,0
AL,01133,514,8,0,1,858,0,1,0,0,0,0,0,0,0,16,0,44,1,0,3,0,0,0,0,0,0,0,2437,0,0,0,0,0,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,4,10409,0,17174,2592,940,385,694,141985,102160,29972,21059,72338,701,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,8,1,902,0,0,60,0,0,0
AZ,04001,9,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,4101,0,18985,11194,2046,162,141568,7918,2063532,4,4238220,686103,4888,1019,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,5,0,0,0,0
AZ,04003,18185,2441,0,2932,0,0,0,0,0,0,0,2203,1741,0,0,0,0,0,751,3,0,0,0,0,0,0,24675,293,0,0,0,1868,0,135,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,215097,0,0,6,0,0,0,0,4272,0,0,0,0,383,0,48232,10729,2231,443,32439,0,341447,12807,3188659,60628,5196,57,385,0,0,0,0,0,0,0,0,0,0,891,1,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,24,340,1,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18683,2441,3297,0,2882,1765,1,910,0,0
AZ,04005,1,6,0,0,0,0,0,0,0,0,0,6,24,0,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,1,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,16,3,0,0,0,0,14941,0,42730,14817,8717,1298,466148,4358,3132344,12,7443174,801064,10415,2875,0,26,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,1,0,7,24,1,0,1,8
AZ,04007,20,218,0,7,0,0,0,0,0,0,0,12,119,0,8,0,0,0,11,0,0,0,0,0,0,0,515,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0,30,0,0,0,0,21591,0,15230,7848,1883,271,7222,2,1164904,2,1842281,2848,2963,677,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,218,7,0,12,119,8,11,0,0
AZ,04009,4955,22976,0,296,0,0,0,0,0,0,0,1271,4972,40,47,0,0,0,237,0,0,0,0,0,0,0,5232,50,0,0,0,264,0,54,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,33347,0,0,308,0,0,0,0,114,0,0,0,0,473,0,10415,7791,1137,115,349,137,505253,4,2324257,30998,13316,308,287,0,0,0,0,0,0,0,0,0,0,782,18,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,77,16,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5065,22976,705,0,1287,5049,363,347,0,0
AZ,04011,665,308,0,6,0,0,0,0,0,0,0,43,19,0,0,0,0,0,481,0,0,0,0,0,0,0,2066,135,0,0,0,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2747,0,0,0,0,0,0,0,106,0,0,0,0,18,0,3458,4633,438,47,6019,677,532025,2,625082,2853,1137,14,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,308,6,0,43,19,0,481,0,0
AZ,04012,59,6929,0,0,0,0,0,0,0,0,0,550,8078,893,0,0,0,0,891,0,0,2,0,0,0,0,69579,4579,0,0,0,185,0,349,0,0,0,11,1167,0,0,0,0,0,0,0,0,0,7,0,49144,0,0,0,2,0,27,244,8,0,0,0,2,8659,0,16880,10869,1388,215,35319,1291,437,0,2597725,51073,17132,2019,0,0,0,0,0,2432,0,0,0,3,4,0,0,0,30,0,0,1,0,0,0,0,201,0,0,16,36,0,2,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,59,6965,2,0,550,8080,0,891,2448,253
AZ,04013,11002,20233,0,4123,0,0,0,0,0,0,0,9164,21473,458,6,0,0,0,1710,0,0,0,0,0,0,0,120275,3245,0,0,0,3972,1966,1325,0,0,1,812,81,0,0,0,0,0,0,0,0,0,3363,0,201903,0,0,0,0,0,0,25,1007,0,0,0,90,14341,0,177810,241681,199295,35061,3956,0,29758,0,4607918,136733,40533,1503,0,0,216,0,0,3665,0,109,63,603,304,201,0,0,148,0,0,0,0,0,0,0,32,0,0,0,0,0,1355,1885,0,0,0,0,0,0,0,339,0,0,147,0,0,0,0,0,11002,20233,7363,0,11049,22828,6,1710,3665,32
AZ,04015,0,4376,0,0,0,0,0,0,0,0,0,2,699,0,0,0,0,19,10,0,0,0,0,0,0,0,11081,344,0,0,0,0,0,159,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,2679,0,0,0,2,0,1,15,6,0,0,0,0,64897,0,62265,41798,10031,1478,122034,4273,767415,22,7227538,274780,22174,2408,0,117,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4376,0,0,2,699,0,10,24,5
AZ,04017,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,1297,0,20595,10887,2645,276,80771,0,1257455,0,4487979,498686,12764,695,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,1,0,0,0,0
AZ,04019,235,9185,0,98,0,0,0,0,0,0,0,1003,6871,0,1,0,0,0,263,0,0,0,0,0,0,0,3917,107,0,0,0,0,0,10,0,0,0,2,5,0,0,0,0,0,0,0,0,0,32,0,18639,0,0,0,0,0,0,0,172,0,0,0,0,486,0,77939,91208,35142,5429,41319,1,115994,224,5378317,63429,30958,64,1,0,0,0,0,0,0,2,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,9185,102,0,1005,6873,1,263,0,0
AZ,04021,18002,85597,0,3023,0,0,0,0,0,0,0,23996,24097,0,291,0,0,0,776,3,0,0,0,0,0,0,95148,1423,0,0,0,433,534,44,0,0,1,645,1,0,0,0,0,0,0,0,0,0,1885,0,170781,0,0,0,0,0,0,465,1761,0,0,0,0,1486,0,105016,29680,7778,1597,5013,0,25538,0,2800906,4438,24825,246,1,0,0,0,0,779,0,1280,403,59,9,61,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,211,273,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18002,85597,3507,0,24269,24308,291,776,779,0
AZ,04023,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,82,0,0,0,0,154,0,14666,2342,727,217,147,0,92157,393,676889,4193,707,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,0,0,1,0,0
AZ,04025,272,58,0,5,0,0,0,0,9,0,0,12,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1118,281,0,0,0,4,0,44,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,2553,0,0,0,0,0,0,2,3,0,0,0,0,4300,0,45337,22460,5787,819,6624,13,1019062,32,3957414,128665,6005,990,0,12,1,0,0,18,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,58,8,0,15,10,0,1,18,1
AZ,04027,347,5972,0,116,0,0,0,0,30,0,0,4513,32934,847,0,0,0,0,236,0,0,968,0,448,0,0,49686,5315,0,0,0,108,1,1061,0,0,17,792,2025,0,0,0,43,2,0,0,22,2,1702,0,45350,0,0,0,1,0,6163,16652,114,0,0,0,0,3845,0,28506,21109,7938,1533,486703,145,7,0,2735025,15797,14598,1420,0,0,242,0,0,1917,0,0,0,216,1318,399,0,0,3969,0,0,17,0,0,0,0,16560,0,70,4785,7996,129,1781,200,0,0,0,0,0,0,0,266,179,36,25,0,0,0,0,0,347,13968,2097,0,4842,34785,0,236,6702,29540
AR,05001,12362,298,114821,248,177767,0,0,0,1,118,0,0,0,0,3783,0,15304,0,1,0,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,46,0,31132,0,0,0,0,0,0,0,12,0,0,0,116,24069,0,24013,1906,946,354,179,6789,5356,16116,498,1202,223014,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,12363,298,248,193399,0,0,19088,329,0,0
AR,05003,22281,30293,12582,2,41598,0,51,0,0,0,0,0,0,0,2572,0,5507,0,6,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,8,0,18563,0,0,0,0,0,0,0,3,0,0,0,1830,10742,0,9992,19418,1937,442,52,747,243118,4320,35811,12615,121938,3088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,897,1,0,0,0,0,0,0,0,0,0,0,22284,30293,2,48003,0,0,8081,903,0,0
AR,05005,1,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22419,0,17514,5790,1231,275,612,235449,19359,13392,70,58715,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,9,4,0,0
AR,05007,262,0,0,1,175,0,0,0,0,0,0,0,0,0,2,0,38,0,0,0,0,0,0,0,0,0,0,411,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,22322,0,43529,16342,8141,2185,837,227792,5089,290,28,235399,296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,1,213,0,0,40,0,0,0
AR,05009,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6980,0,14418,4645,1319,403,587,179889,17745,1302,34,155740,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
AR,05011,238,1,159,0,291,0,0,0,0,0,0,0,0,0,55,0,16,0,0,0,0,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,416,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,0,0,0,1,3586,0,4657,12409,729,178,58,724,249262,1102,23715,10508,108574,320,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,238,1,0,307,0,0,71,0,0,0
AR,05013,34,1,117,0,205,0,0,0,0,0,0,0,0,0,54,0,4,0,0,0,0,0,0,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,2,0,1029,0,0,0,0,0,0,0,0,0,0,0,1,3024,0,7399,13197,918,111,78,1352,254091,1582,26270,8905,85185,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,209,0,0,58,0,0,0
