StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_063,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_087,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
AL,01089,23405,30681,0,2,35210,14,22,0,1,0,0,0,0,0,13,0,10907,21,1,2,0,0,0,0,0,0,0,24813,0,0,0,2,17,0,11,0,15,0,0,0,0,0,0,0,0,0,334,0,207,0,0,0,0,0,2,0,0,26,0,0,0,0,0,6205,0,40636,37543,8461,3543,560,149932,12560,4848,14353,106766,8921,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,23407,30719,2,46117,0,0,10960,1,0,0
AL,01091,526,2840,0,0,2850,8,42,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,11606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,2,0,0,0,0,300,7203,0,20137,2565,852,221,105,100161,156274,69365,68546,104076,80724,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,527,2895,0,2865,0,0,86,0,0,0
AL,01093,2794,555,0,11,3914,11,197,0,0,0,0,0,0,0,48,0,344,16,0,1,0,0,0,0,0,0,0,13109,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417,0,21933,5799,1851,527,227,205903,77146,19004,64679,51421,3589,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796,555,11,4258,0,0,394,0,0,0
AL,01095,5586,1241,0,38,11443,0,4,0,0,0,0,0,0,0,28,0,286,0,0,1,0,0,0,0,0,0,0,25658,0,0,0,0,5,0,1,0,1,0,0,0,1,0,0,0,0,0,22,0,110,0,0,0,0,0,0,0,0,4,0,0,0,0,0,35441,0,17924,11219,2942,1194,188,137117,14344,13462,10691,108442,1451,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5588,1242,38,11730,0,0,316,0,0,0
AL,01097,1255,7381,0,0,2142,0,7843,0,2,0,0,0,0,0,0,0,383,0,153,39,0,0,0,0,0,0,0,2743,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,21296,0,0,0,0,0,0,0,0,1322,0,0,0,0,2,18797,0,64951,27754,11500,3726,1627,997,280595,32190,93141,64094,141776,16775,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,7381,0,2525,0,0,385,153,0,0
AL,01099,1501,23220,0,1,1739,4,8499,0,1,0,0,0,0,0,15,0,390,1,27,54,0,0,0,0,0,0,0,8727,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,2676,0,0,0,0,0,0,0,0,409,0,0,0,0,0,6082,0,14688,2512,476,173,188,130290,247333,40596,69394,48539,53364,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,1501,23388,1,2129,0,0,573,27,0,0
AL,01101,2104,2394,0,13,4653,0,250,0,0,0,0,0,0,0,22,0,5,1,4,3,0,0,0,0,0,0,0,34899,0,0,0,0,49,0,1,0,1,0,0,0,15,1,0,0,0,0,172,0,2554,0,0,0,0,0,0,0,0,286,0,0,0,0,0,10872,0,30558,21348,10567,3069,123,77072,74456,12998,43917,126997,52193,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,2394,13,4658,0,0,27,4,0,0
AL,01103,8767,1270,0,1,8340,58,13,0,0,0,0,0,0,0,13,0,2441,10,0,8,0,0,0,0,0,0,0,21072,0,0,0,2,14,0,32,0,4,0,0,0,0,0,0,0,0,0,11,0,86,0,0,1,1,0,0,0,0,4,0,0,0,0,6,11130,0,18966,12928,4131,1266,457,126473,13849,6954,17978,121110,5862,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1,0,0,0,0,0,0,0,3,68,0,0,0,0,0,0,0,0,0,0,0,0,8816,1341,1,10849,0,0,2506,0,0,0
AL,01105,1539,2254,0,0,8507,1,203,0,0,0,0,0,0,0,62,0,28,3,0,0,0,0,0,0,0,0,0,17383,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1183,0,0,0,0,0,0,0,0,6,0,0,0,0,242,5965,0,15114,1100,205,28,70,98990,113898,50781,39488,77453,28389,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,2254,0,8535,0,0,92,0,0,0
AL,01107,5131,1599,0,25,3502,6,145,0,0,0,0,0,0,0,424,0,435,20,0,1,0,0,0,0,0,0,0,4942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,84,0,6066,0,0,0,0,0,0,0,0,184,0,0,0,0,358,8529,0,20832,2178,497,62,72,209730,92527,48757,51577,56413,54742,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5263,1599,25,3937,0,0,991,0,0,0
AL,01109,2504,3959,0,9,591,0,7121,0,0,0,0,0,0,0,147,0,0,75,70,65,0,0,0,0,0,0,0,24156,0,0,0,0,50,0,0,0,0,0,0,0,29,0,0,0,0,31,199,0,6552,0,0,0,0,0,0,0,0,87,0,0,0,0,1,3099,0,17020,2823,974,409,25,85273,100261,35465,53662,51694,33664,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2513,3961,9,594,0,0,158,73,1,0
AL,01111,262,60,0,0,93,0,6,0,8,0,0,0,0,0,3,0,1,0,26,18,0,0,0,0,0,0,12,6937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11136,0,13101,4335,585,162,178,150779,88700,150,5461,91052,408,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,60,0,94,0,0,4,26,0,0
AL,01113,902,3499,0,20,360,0,2451,0,0,0,0,0,0,0,9,0,6,11,12,26,0,0,0,0,0,0,3,9434,0,0,0,0,2,0,0,0,0,0,0,0,21,0,0,0,0,0,585,0,10390,0,0,0,0,0,0,0,0,22,0,0,0,0,1,5992,0,21552,6808,2056,603,134,111028,100605,14764,64607,44170,13957,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,902,3507,21,369,0,0,24,15,0,0
AL,01115,1169,1356,0,4,3093,0,3,0,0,0,0,0,0,0,8,0,60,0,0,0,0,0,0,0,0,0,0,9643,0,0,0,1,12,0,0,0,2,0,0,0,0,1,0,0,0,0,176,1,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13520,0,20196,4260,1065,279,684,202336,52468,5129,13133,87251,1948,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,1356,4,3153,0,0,68,0,0,0
AL,01117,2508,4867,0,0,3351,1,8,0,1,0,0,0,0,0,8,0,56,3,0,0,0,0,0,0,0,0,0,9479,0,0,0,1,6,0,2,0,6,0,0,0,0,7,0,0,0,0,174,0,166,0,0,0,0,0,0,0,0,3,0,0,0,0,1,12366,0,32343,15272,4180,1327,2174,209880,107996,5674,10513,91874,3798,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2508,4872,0,3414,0,0,64,2,0,0
AL,01119,925,588,0,68,2153,2,24,0,0,0,0,0,0,0,52,0,70,1,0,0,0,0,0,0,0,0,0,3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,25131,0,0,0,0,0,0,0,0,120,0,0,0,0,440,10570,0,19737,2639,414,64,134,107165,119507,45837,60898,97769,86068,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,941,595,68,2223,0,0,145,0,0,0
AL,01121,9461,5956,0,2,7672,0,5,0,0,0,0,0,0,0,89,0,1056,0,0,0,0,0,0,0,0,0,1,20110,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,161,5,147,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12834,0,31664,7542,2050,808,1704,182095,98190,3425,5295,94253,2047,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9461,5956,2,8728,0,0,1145,0,0,0
AL,01123,308,924,0,0,785,0,240,0,0,0,0,0,0,0,7,0,8,1,18,20,0,0,0,0,0,0,0,5003,0,0,0,0,18,0,0,0,0,0,0,0,44,0,0,0,0,0,102,1,1544,0,0,0,0,0,0,0,0,41,0,0,0,0,0,31406,0,21737,3201,730,165,1473,189780,141188,4386,10328,74403,2479,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,308,925,0,793,0,0,16,18,0,0
AL,01125,4993,1741,0,22,5247,25,67,0,0,0,0,0,0,0,68,0,340,9,0,2,0,0,0,0,0,0,0,5809,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,2434,0,0,0,0,0,0,0,0,6,0,0,0,0,67,19504,0,38732,13237,5584,1924,2006,316574,186575,72501,66875,70359,49942,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4996,1741,22,5587,0,0,411,0,0,0
AL,01127,1516,324,0,1,2342,27,51,0,0,0,0,0,0,0,13,0,267,5,0,0,0,0,0,0,0,0,0,6645,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,435,0,0,0,0,0,0,0,0,1,0,0,0,0,7,8579,0,21507,4018,1470,247,1113,177091,127621,30666,45113,82783,3529,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,324,1,2609,0,0,281,0,0,0
AL,01129,928,470,0,0,406,2,2266,0,0,0,0,0,0,0,0,0,3,0,10,1,0,0,0,0,0,0,0,4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,151,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6727,0,24194,1619,375,114,424,20638,275268,148088,93318,41289,75149,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,470,0,409,0,0,3,10,0,0
AL,01131,532,2854,0,0,1489,50,179,0,0,0,0,0,0,0,6,0,97,0,6,8,0,0,0,0,0,0,0,14654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,396,0,0,0,0,0,0,0,0,39,0,0,0,0,0,14398,0,16557,883,127,21,120,126659,193074,26002,57554,55883,67941,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,532,2869,0,1586,0,0,118,6,0,0
AL,01133,901,147,0,1,1347,14,25,0,0,0,0,0,0,0,12,0,129,0,0,0,0,0,0,0,0,0,0,5013,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10781,0,15378,2603,779,270,151,135895,100360,36901,33195,58499,1670,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,147,1,1476,0,0,141,0,0,0
AZ,04001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4598,0,23447,9985,1382,170,134039,5887,2068892,0,4204951,719754,3855,2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04003,14779,7273,0,2167,0,0,0,0,0,0,0,2128,59,0,55,0,0,1,1071,0,0,0,0,0,0,0,18059,768,0,0,1816,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374782,0,0,0,0,0,0,0,0,1752,0,0,0,0,0,112,0,41303,9679,1322,266,33810,0,347305,12782,3044476,53923,3082,5,1682,1,0,0,0,0,0,0,0,0,0,1238,6,0,0,0,0,0,0,0,0,2823,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17602,7273,2859,0,2820,59,55,3894,0,0
AZ,04005,2,47,0,0,0,0,0,0,4,0,0,28,10,0,0,0,0,0,1,0,0,0,0,0,0,0,165,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16733,0,37947,20166,4552,1352,453379,3429,3173529,0,7447630,774978,8625,139,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,2,0,30,10,0,1,3,0
AZ,04007,36,435,0,1,0,0,0,0,1,0,0,83,47,0,6,0,0,0,64,0,0,0,0,0,0,0,571,6,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,747,0,0,0,0,0,0,0,1,24,0,0,0,0,0,14880,0,15161,8000,1315,298,6229,0,1190668,0,1822940,3376,3696,118,8,0,0,0,0,1,0,4,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,435,2,0,83,48,6,64,1,0
AZ,04009,2135,29435,0,704,0,0,0,0,0,0,0,1513,1215,0,221,0,0,16,1261,0,0,0,0,0,0,0,5447,143,0,0,1646,4,28,0,0,0,43,0,0,0,0,0,0,0,0,0,2,0,55804,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1789,0,12708,7501,853,24,215,164,516273,0,2293913,23941,9871,19,745,15,0,0,0,3,0,0,4,0,0,655,206,0,0,0,0,0,0,0,0,1551,0,0,0,0,0,9,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,29435,938,0,1738,1224,221,2812,3,0
AZ,04011,824,581,0,1,0,0,0,0,0,0,0,81,2,0,21,0,0,32,771,0,0,0,0,0,0,0,1697,497,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4296,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3572,4104,526,4,5932,334,532872,4,622501,3074,1195,9,30,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,581,4,0,84,2,21,778,0,0
AZ,04012,22,13270,0,279,0,0,0,0,0,0,0,445,3666,636,0,0,0,0,0,0,0,0,0,0,0,0,70147,4267,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,59302,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8649,0,15289,10319,1243,233,34214,2563,372,0,2596071,48385,16284,792,0,0,0,0,0,1245,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,10,0,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13297,283,0,449,3676,0,0,1245,173
AZ,04013,11447,34826,0,1684,0,0,0,0,2,0,0,14307,9233,12,594,0,0,83,1031,0,0,0,0,0,0,0,132259,2842,0,0,0,1792,1046,0,0,0,38,0,0,0,1,0,0,0,0,0,2012,0,323914,0,0,0,0,0,0,0,101,951,0,0,0,0,0,13290,0,132779,190219,161285,28738,5392,0,33038,0,4626350,124123,40799,145,0,0,0,0,0,4127,0,2128,140,0,0,0,0,0,0,0,0,0,0,0,0,0,505,2,0,0,0,512,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11447,34826,4341,0,16452,9745,594,1031,4127,505
AZ,04015,0,5582,0,8,0,0,0,0,0,0,0,17,66,41,0,0,0,0,0,0,0,0,0,0,0,0,11526,277,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75111,0,57880,38669,9010,1603,110573,3335,781939,0,7240404,260158,17824,1069,0,0,0,0,0,34,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5582,25,0,34,66,0,0,34,25
AZ,04017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,0,21985,8898,1399,284,72569,0,1329094,0,4417493,512725,8123,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04019,151,11363,0,262,0,0,0,0,1,0,0,1697,3267,0,8,0,0,0,1091,0,0,0,0,0,0,0,4463,133,0,0,23,10,8,0,0,19,9,0,0,0,7,0,0,0,0,0,25,0,35728,0,0,0,0,0,0,0,1,120,0,0,0,0,0,413,0,46963,80714,31600,4295,39845,0,123247,79,5417509,50669,27075,107,27,0,0,0,0,4,0,84,40,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,11363,267,0,1701,3268,8,1091,4,0
AZ,04021,14313,110482,0,1022,0,0,0,0,0,0,0,21385,3182,0,28,0,0,0,563,0,0,0,0,0,0,0,93756,963,0,0,0,745,716,0,0,0,632,0,0,0,0,0,0,0,0,0,2457,0,295651,0,0,0,0,0,0,0,309,1957,0,0,0,0,0,1519,0,88691,22589,4497,1129,3815,0,27422,0,2711180,1703,23092,262,10,0,0,0,0,0,0,804,1538,0,0,0,8,0,755,0,0,0,0,0,0,5,2,0,0,0,0,277,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14318,110482,2633,0,22719,3459,28,568,0,2
AZ,04023,6,19,0,0,0,0,0,0,0,0,0,28,6,0,34,0,0,0,26,0,0,0,0,0,0,0,385,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,19,0,0,0,0,0,163,0,13986,2018,660,27,167,0,93082,209,675166,5645,929,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,2,0,30,6,34,26,0,0
AZ,04025,23,137,0,38,0,0,0,0,259,0,0,63,17,0,0,0,0,0,118,0,0,0,0,0,0,0,1467,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4620,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4928,0,43161,24599,3532,573,3906,20,1050894,0,3930123,126785,4902,853,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,148,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,137,55,0,80,17,0,118,18,14
AZ,04027,4,3341,0,747,0,0,0,0,0,0,0,3755,11746,1879,0,0,0,0,3,0,0,0,0,0,0,0,43887,3045,0,0,0,0,1,0,0,313,0,0,0,0,0,0,0,0,0,0,2746,0,50767,0,0,0,0,0,0,0,515,0,0,0,0,0,0,3692,0,20733,17854,6014,934,492336,62,6,0,2738661,18240,13041,1538,0,0,0,0,0,2389,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43444,0,33363,1975,14680,0,421,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,18021,1168,0,4176,45109,0,3,4364,93462
AR,05001,6637,754,123191,270,176980,0,0,0,0,0,0,0,0,0,2449,0,10485,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25844,0,26270,1875,586,314,306,7342,5081,17091,1803,1901,223767,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,6639,754,270,187813,0,0,12936,376,0,0
AR,05003,14737,30284,19584,53,44675,0,0,0,0,0,0,0,0,0,1011,0,2777,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,13491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15472,0,10385,19428,1817,429,19,949,214791,6260,83941,10811,108921,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,0,14737,30284,53,48428,0,0,3788,981,0,0
AR,05005,27,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22521,0,16299,5758,1011,251,261,235797,18936,14981,47,59560,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5,0,0,4,0,0,0
AR,05007,104,0,0,0,37,0,0,0,0,0,0,0,0,0,43,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22193,0,37616,13572,4161,1752,302,230928,4364,389,11,247527,227,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,118,0,0,124,0,0,0
AR,05009,12,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7026,0,13208,4867,1042,420,174,185170,17695,1435,25,154057,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,8,0,0,0
AR,05011,52,0,20,2,42,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3603,0,4355,12367,727,163,0,1887,222853,1982,57588,12879,99570,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,52,0,2,50,0,0,14,0,0,0
AR,05013,24,0,2,0,7,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118,0,7091,13303,845,118,51,1486,229851,1626,55779,8535,82549,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,2,0,0,0
AR,05015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5658,0,15705,3869,652,183,62,207321,23629,1185,38,150354,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,26,0,0,0
