StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_232,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
AL,01091,15900,11399,0,19,29807,0,83,0,0,0,0,0,0,0,59,0,17,0,11,1,0,0,0,0,0,0,0,41588,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,27634,0,0,0,0,0,0,0,5,0,0,0,61,36028,0,96708,11816,4101,1532,2072,432210,694497,213809,377108,379090,451797,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15900,11399,19,29824,0,0,76,11,0,0
AL,01093,8424,4552,0,5,18109,0,1086,0,0,0,0,0,0,0,152,0,3170,0,2,25,0,0,0,0,0,0,0,54201,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,32,12,0,1244,0,0,0,0,0,0,0,0,0,0,0,1,10711,0,110907,28320,10311,3366,3642,862468,372241,71371,409868,155378,10082,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8426,4552,5,21279,0,0,3322,4,0,0
AL,01095,26123,1392,0,51,45566,0,2,0,0,0,0,1,0,0,198,0,2089,1,0,44,0,0,0,0,0,0,0,50307,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,31003,0,0,2,0,5,0,0,0,0,0,0,0,162981,0,98415,55460,17005,7114,1718,647412,76152,69889,92906,399907,7527,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,1,26128,1392,51,47747,2,0,2291,92,0,0
AL,01097,7945,30223,0,3,8646,0,36935,0,0,0,0,0,0,0,23,0,20,0,21,1225,0,0,0,0,0,0,0,21751,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,2665,0,96122,0,128,0,0,0,0,0,7059,0,0,0,255,87895,0,322178,139235,69940,23027,15254,6522,997025,128902,525232,191447,809925,78908,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,0,121,0,0,0,0,0,0,0,0,0,7945,30223,3,9657,0,0,43,1012,0,0
AL,01099,10443,96602,0,180,11551,0,34253,0,1,0,0,0,0,0,198,0,1798,12,230,8914,0,0,0,0,0,0,0,38642,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,63,1081,0,3628,0,0,0,0,0,0,0,1029,0,0,0,9,28556,0,70232,11303,3399,1500,2489,601039,1079954,116538,368227,152924,320604,10652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,10443,96602,180,13359,0,0,1996,240,0,0
AL,01101,10158,19027,0,294,4494,0,51,0,0,0,0,0,0,0,133,0,48,26,1072,9,0,0,0,0,0,0,0,147140,0,0,0,0,1,11,0,0,2,87,0,0,0,0,0,0,0,0,0,0,182,0,229041,0,0,0,0,0,0,0,601,0,0,0,61,55385,0,153577,105390,61136,20415,3544,378922,306806,31546,241037,235842,292115,3789,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10194,19027,294,4548,0,0,217,1078,0,0
AL,01103,25351,7617,0,3,54152,0,35,0,0,0,0,0,0,0,313,0,9146,117,0,550,0,0,0,0,0,0,0,24604,0,0,0,0,3,106,0,63,0,0,0,0,0,0,0,0,0,0,0,1,131,0,2104,0,0,2,0,1,0,0,0,0,0,0,0,54297,0,110698,61667,25818,9618,2757,598217,79282,37410,120215,451036,48495,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25351,7617,3,63302,0,0,9459,4,0,0
AL,01105,29999,5943,0,1,49752,0,94,0,0,0,0,0,0,0,119,0,1707,1,0,23,0,0,0,0,0,0,0,66523,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,165,0,34050,0,0,0,0,0,0,0,33,0,0,0,106,30569,0,72228,4995,1256,224,850,460662,541225,192160,255752,175557,149317,7888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32539,5943,1,51459,0,0,4366,0,0,0
AL,01107,18345,12264,0,0,17170,0,2203,0,0,0,0,0,0,0,94,0,9,0,5,1,0,0,0,0,0,0,0,8744,0,0,0,0,0,0,0,8,0,39,0,0,0,0,0,0,0,0,0,0,37,0,51962,0,0,0,0,0,0,0,787,0,0,0,1086,39633,0,100939,10084,3204,550,306,805188,447098,175130,396821,180144,287795,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18345,12264,0,17179,0,0,103,5,0,0
AL,01109,16307,22189,0,77,4284,0,12936,0,27,0,0,0,0,0,2950,0,1102,1699,5527,1179,0,0,0,0,0,0,0,127706,0,0,0,0,0,57,0,0,0,1931,0,18,0,0,3,0,0,0,7,114,300,0,20259,0,0,0,0,0,0,0,734,0,0,0,1,17267,0,82436,13660,5765,2390,218,439649,515373,105210,332176,76586,122982,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,3,633,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,16943,22223,77,5386,0,0,4089,6160,0,0
AL,01111,6911,142,0,9,444,0,3,0,1,0,0,0,0,0,28,0,16,609,0,5,0,0,0,0,0,0,0,33989,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,3451,0,0,0,0,0,0,0,2,0,0,0,0,52332,0,65015,19223,3308,1066,1716,702364,386171,577,138602,264262,655,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6912,142,9,461,0,0,44,2,0,0
AL,01113,7349,24926,0,2,444,5,10561,0,4,0,0,0,0,0,934,0,44,438,70,40,0,0,0,0,0,0,0,27360,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,0,0,2,9548,0,7552,0,0,71,0,0,0,0,300,0,0,0,4,28630,0,107746,33590,12391,3779,728,488802,502359,67287,353763,80068,91472,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,13,0,0,0,0,0,0,0,0,0,7350,24927,2,490,0,0,980,72,0,0
AL,01115,2346,3246,0,84,5374,0,3,0,0,0,0,0,0,0,34,0,301,0,3,57,0,0,0,0,0,0,6,22954,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1796,0,7210,0,6,0,0,0,0,0,2,0,0,0,0,62413,0,112729,29328,10734,2929,5894,902121,311039,29448,126639,237488,6256,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,2346,3247,84,5694,0,0,336,22,0,0
AL,01117,5859,22208,0,103,3743,0,31,0,0,0,0,0,0,0,39,0,1087,2,3,10,0,0,0,0,0,0,21,24079,0,0,0,0,0,7,0,3,6,57,0,0,0,0,6,0,0,0,0,0,1041,0,3040,0,4,0,0,0,0,0,18,0,0,0,0,54518,0,182447,96384,42352,13559,18403,898691,501548,25421,222721,201106,10919,66,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,42,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5901,22219,103,4830,0,0,1179,3,0,0
AL,01119,2707,394,0,346,15028,0,27,0,0,0,0,0,0,0,195,0,0,0,6,0,0,0,0,0,0,0,0,10424,0,0,0,0,0,0,0,13,0,123,0,0,0,0,0,0,0,0,0,0,3,0,296190,0,0,0,0,0,0,0,42,0,0,0,81,42317,0,93201,10884,2525,556,1628,402771,591983,140724,287399,240744,486660,1357,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2707,394,346,15028,0,0,195,6,0,0
AL,01121,32986,26242,0,39,28248,0,48,0,0,0,0,0,0,0,164,0,11200,8,0,3,0,1,0,0,0,0,176,67312,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,889,0,2899,0,4,2,0,1,0,0,0,0,0,0,0,58565,0,165071,39126,15008,6450,9271,825458,483242,12577,143091,254980,4560,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,386,34,0,0,0,0,0,0,0,0,0,0,0,32987,26628,39,39482,0,0,11751,34,0,0
AL,01123,2860,2022,0,102,1433,0,60,0,0,0,0,0,0,0,70,0,139,59,128,8,0,0,0,0,0,0,0,14078,0,0,0,0,0,15,0,0,0,19,0,0,0,0,0,0,0,0,24,0,1164,0,4894,0,0,6,0,0,0,0,11,0,0,0,0,143141,0,107646,16555,5169,1332,2457,857092,656719,13649,217573,150909,5484,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,80,0,0,0,0,0,0,0,0,0,2861,2024,102,1574,0,0,212,130,0,0
AL,01125,11890,6326,0,284,26359,0,63,0,4,0,0,0,0,0,13,0,50,0,3,19,0,0,0,0,0,0,124,8436,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,109,0,23413,0,0,2,0,0,0,0,10,0,0,0,26,89810,0,201601,77685,35187,12443,26706,1315706,830131,242253,536749,161758,280915,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11894,6326,284,26412,0,0,66,7,0,0
AL,01127,3743,806,0,23,4427,0,76,0,0,0,0,0,0,0,27,0,625,4,163,52,0,0,0,0,0,0,0,7642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,79,0,1333,0,0,0,0,0,0,0,87,0,0,0,0,36372,0,107085,22776,11777,2115,31980,807269,634900,135431,274822,221114,12670,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3773,806,23,5052,0,0,682,163,0,0
AL,01129,2423,3127,0,0,3824,0,6175,0,0,0,0,0,0,0,0,0,2,0,0,68,0,0,0,0,0,0,0,10085,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,1,2,0,7240,0,0,0,0,0,0,0,45,0,0,0,32,33063,0,114574,8063,2695,1353,4157,95408,1215752,596866,464302,158653,402411,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,2423,3127,0,3826,0,0,2,0,0,0
AL,01131,6623,7407,0,40,7356,0,366,0,0,0,0,0,0,0,171,0,638,0,0,93,0,0,0,0,0,0,0,76850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,174,0,7750,0,0,0,0,0,0,0,131,0,0,0,3,66911,0,79852,4136,1241,457,1023,549172,879417,61862,315208,125908,409306,9409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6624,7407,40,7994,0,0,810,0,0,0
AL,01133,3265,111,0,1,4095,0,29,0,0,0,0,0,0,0,0,0,151,0,0,25,0,0,0,0,0,0,0,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,42,0,0,0,0,0,0,0,0,0,0,0,0,48644,0,80246,12422,4928,1836,3767,569990,536760,162841,186881,187248,8466,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3265,111,1,4246,0,0,151,0,0,0
AZ,04001,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,25,0,0,0,0,0,0,0,0,0,17277,0,99379,46803,12730,76,669657,33088,8913981,74,21143361,1321712,16093,9783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,0,0,0,0,0,0,0,0
AZ,04003,71684,10839,0,1518,0,0,0,0,0,0,0,10846,1858,0,665,0,0,0,673,0,0,0,0,0,0,0,100037,15081,0,0,0,3376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963057,0,0,98,7,0,0,0,52341,0,0,0,0,1879,0,228107,46113,20974,2773,152649,37,1244584,24401,14671803,182052,16885,1917,3179,0,0,0,0,0,0,34,0,0,5141,0,0,0,0,0,0,0,0,1572,59796,3,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133052,10839,2072,0,10846,1858,2791,60469,0,3
AZ,04005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,65885,0,215508,92890,54155,10263,2129268,19161,14016193,23,35340732,1726948,25170,6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,3,0,0
AZ,04007,34,146,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1189,500,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,608,0,0,0,0,0,0,0,67,0,0,0,0,80162,0,67846,37609,12677,1262,30222,0,5159658,0,8374661,7251,14075,10577,0,169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,146,0,0,0,2,6,12,0,0
AZ,04009,10410,100818,0,458,0,0,0,0,0,0,0,2275,5551,0,4061,0,0,0,1701,0,0,0,0,0,0,0,23837,1016,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172001,0,0,2358,0,0,0,0,1137,0,0,0,0,1036,0,49412,37186,7232,512,4463,29,2171811,52,10570755,104257,54483,5719,4,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,1,23151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33562,100818,458,0,2275,5551,4062,24852,0,0
AZ,04011,189,2455,0,1726,0,0,0,0,0,0,0,980,47,0,654,0,0,0,637,0,0,0,0,0,0,0,5796,507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14020,0,0,3,0,0,0,0,714,0,0,0,0,327,0,16252,19773,5807,12,28250,2750,2328553,0,2869033,15787,4411,540,0,143,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2455,1726,0,980,47,654,645,0,0
AZ,04012,7729,120589,0,0,0,0,0,0,0,0,0,0,28754,0,1,0,0,0,2152,0,0,0,0,0,0,0,357013,17979,0,0,0,26179,0,1,0,0,750,0,6622,0,0,0,0,0,0,0,0,0,0,0,87595,0,0,0,0,0,17977,101,0,1,0,0,0,33327,0,71010,47515,11374,707,161871,8045,1685,21,11811614,87431,62212,16170,0,0,0,0,169,178,0,0,4,944,0,0,0,4,0,0,0,0,0,0,0,23,0,0,26,0,0,0,0,0,0,171,0,9,0,0,0,0,0,7729,120589,26,0,0,28754,27,2152,178,23
AZ,04013,66526,55996,0,10175,0,0,0,0,4,0,0,25912,50803,7,13536,0,0,0,13833,0,0,0,0,0,0,0,714719,18906,0,0,440,2,4689,3954,0,0,53,9544,3272,0,0,0,0,0,0,0,1987,0,703,0,764926,0,0,0,2,0,7,11,1170,0,0,0,0,64478,0,851145,1089324,1018757,204346,23386,61,117842,25,21038241,183769,153019,3884,0,963,9239,0,0,423,7,0,0,4132,0,0,0,0,0,0,0,0,0,5310,3022,1459,0,0,8542,3,165,0,0,0,2256,670,537,817,0,0,0,0,0,74861,56161,18717,0,25915,50803,27553,16855,423,1459
AZ,04015,24,11568,0,0,0,0,0,0,0,0,0,0,7109,0,0,0,0,0,16,0,0,0,0,0,0,0,53181,4567,0,0,0,165,0,0,0,0,508,0,9,0,0,0,0,0,0,0,0,0,0,0,10166,0,0,0,0,0,609,0,0,0,0,0,0,290795,0,284480,184441,63889,6973,504385,21163,3181904,263,33161032,875856,83755,16134,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,11568,0,0,0,7109,0,16,13,1
AZ,04017,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,5677,0,109659,49698,12466,568,345301,2,5449432,0,22080741,582047,19786,5585,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0
AZ,04019,2248,43343,0,481,0,0,0,0,0,0,0,22,5336,0,21999,0,0,0,30,0,0,0,0,0,0,0,24108,1055,0,0,3,276,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59226,0,0,2,0,0,0,0,708,0,0,0,0,4925,0,347492,411486,185617,30303,173840,0,502221,89,24401936,114375,108372,774,5,132,2,0,0,1,0,3,0,20,0,0,0,0,0,0,0,0,0,3852,17,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6117,43352,481,0,22,5336,25860,47,1,0
AZ,04021,139823,339891,0,8033,0,0,0,0,0,0,0,13281,13707,70,86997,0,0,0,8781,0,0,0,0,0,0,0,446325,16201,0,0,750,3313,3812,769,0,0,0,732,12,0,0,0,0,0,0,0,3,0,294,0,784423,0,0,0,58,0,0,954,8928,0,0,0,0,4945,0,472588,149065,59628,9676,16513,0,106776,0,12644935,500,81307,4856,0,1656,153,0,0,22035,2183,1209,0,855,0,0,0,121,0,0,0,0,0,146,429,11,0,0,1819,260,3729,0,0,0,6,0,3,0,0,0,66,0,0,140658,343620,9852,0,13541,13707,92691,9210,22035,11
AZ,04023,106,438,0,0,0,0,0,0,0,0,0,1,4,0,455,0,0,0,70,0,0,0,0,0,0,0,3995,77,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,25,0,0,0,0,947,0,0,0,0,891,0,66736,10430,3876,1048,1005,0,358314,66,3106107,3277,6528,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,115,461,1,0,1,4,485,73,0,0
AZ,04025,573,86,0,15,0,0,0,0,111,0,0,6,28,416,59,0,0,0,4,0,0,0,0,0,0,0,7681,145,0,0,6,0,7,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,42,0,2969,0,0,0,0,0,0,0,0,0,0,0,0,19812,0,210224,104112,37710,5754,24594,54,4324379,9,18263469,359075,22736,6489,0,0,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576,86,15,0,7,28,61,4,5,0
AZ,04027,4232,36919,0,376,0,0,0,0,0,0,0,18262,197612,739,520,0,0,0,2609,0,0,0,0,0,0,0,226669,37746,0,0,590,2447,0,1189,0,0,50413,2328,5938,0,0,0,0,0,0,0,3348,0,2601,0,140770,0,0,0,0,0,104,69278,309,1075,0,0,0,17083,0,118172,88052,49025,10385,2179830,368,164,23,12323750,6293,52836,7273,0,0,2,0,0,10141,260,363,229,12641,0,0,0,21319,0,0,0,0,0,0,0,168055,0,71,207,0,0,0,0,0,4282,4870,703,144,0,0,0,0,0,4232,36990,583,0,18262,197612,727,2609,10141,168126
AR,05001,205038,1316,406536,1176,807287,2,0,0,18,11,0,0,0,0,3699,0,7650,0,0,63,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,5,0,169226,0,0,0,0,0,0,0,9,0,0,0,46,113231,0,106599,9161,8249,2392,1005,19660,19985,85327,1347,265,1001852,3079,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,335,0,0,0,0,0,0,0,0,0,0,205389,1316,1176,815276,0,0,11365,4,0,0
AR,05003,140718,82786,38484,2387,246026,3,0,0,2,0,0,0,0,0,131,0,4415,0,0,0,0,0,0,0,0,0,0,7146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,368,0,61167,0,0,0,0,0,0,0,1764,0,0,0,98,50611,0,43363,87223,10218,2351,234,2423,1056343,18783,221483,57084,550811,13033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,2462,0,0,0,0,0,0,0,0,0,0,0,140805,82786,2387,252903,0,0,4633,2462,0,0
AR,05005,17,8,1,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102958,0,78030,25412,6189,1438,2731,1079891,82498,65843,876,239252,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,16,0,0,1,0,0,0
AR,05007,466,0,11,83,2600,0,0,0,0,0,0,0,0,0,416,0,118,0,0,0,0,0,0,0,0,0,0,4992,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,100486,0,200001,84979,43955,14629,3053,1092627,20338,1162,658,961445,610,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,83,2718,0,0,534,0,0,0
AR,05009,859,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,20461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,32345,0,63820,21163,6372,2187,2578,853719,67916,4010,1707,654629,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,54,0,0,16,0,0,0
AR,05011,76,0,87,1,1359,0,0,0,0,2,0,0,0,0,13,0,25,0,0,0,0,0,0,0,0,0,0,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,0,0,0,1,0,463,0,300,0,0,0,0,0,0,0,0,0,1,17590,0,19773,55261,3676,920,191,5290,975709,6403,250771,75904,466337,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,1384,0,0,38,0,0,0
AR,05013,7,0,1,8,87,0,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0,2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,10,0,326,0,0,0,0,0,0,0,0,0,0,14596,0,32419,60127,4528,691,1256,5820,1102970,4943,154792,44826,389438,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,89,0,0,41,0,0,0
AR,05015,890,0,7,4,297,0,0,0,0,0,0,0,0,0,51,0,59,0,0,0,0,0,0,0,0,0,0,9779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,25736,0,73174,17069,3937,927,1421,962997,88659,3171,2461,647612,129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,890,0,4,356,0,0,110,0,0,0
AR,05017,137786,59249,148136,324,900873,22,0,0,0,0,0,0,0,0,2505,0,390,0,1,0,0,0,0,0,0,0,0,1487,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,4,0,121819,0,0,0,0,0,0,0,1775,0,0,0,6,147555,0,68746,9295,4875,785,3344,29,3962,1815,571,391,369488,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,1,0,0,0,0,0,0,0,0,0,0,137787,59249,324,903201,0,0,2895,1938,0,0
AR,05019,2213,258,6557,128,32999,0,0,0,0,0,0,0,0,0,2078,0,1679,0,0,4,0,0,0,0,0,0,0,28026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,48,0,504,0,0,0,0,0,0,0,12,0,0,0,0,52742,0,78302,24746,4827,1373,942,213049,1260580,122644,160046,225332,318641,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240,258,128,34678,0,0,3784,0,0,0
