StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_231,Category_232,Category_233,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
AL,01089,101790,125226,0,0,160719,0,53,0,0,0,0,0,0,0,3993,0,78027,198,4,32,0,0,0,0,0,0,16,50336,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,2,17,0,6020,0,0,7,0,0,0,0,0,0,0,0,0,30209,0,250866,191251,59621,21257,2678,704806,60350,17227,85916,322927,64230,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101823,125226,0,238746,0,0,82053,4,0,0
AL,01091,18288,12086,0,278,29959,1,24,0,0,0,0,0,0,0,19,0,1,0,4,0,0,0,0,0,0,0,0,124822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12341,0,0,0,0,0,0,0,11,0,0,0,229,39200,0,96939,11619,4133,1546,2143,407377,761353,181428,370238,293795,459741,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18288,12086,278,29960,0,0,20,4,0,0
AL,01093,5086,7255,0,137,19100,0,1552,0,0,0,0,0,0,0,13,0,1257,1446,0,0,0,0,0,0,0,0,0,69927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,483,0,0,0,0,0,0,0,0,0,0,0,5,10811,0,111647,26345,11007,3405,3242,908251,363575,44761,399112,144798,6439,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5086,7258,137,20357,0,0,1273,0,0,0
AL,01095,19914,3601,0,3,49470,0,39,0,0,0,0,0,0,0,4709,0,1602,140,75,0,0,0,0,0,0,0,0,90545,0,0,0,0,0,0,0,163,0,3,0,0,0,0,0,0,0,0,0,0,58,0,6839,0,0,2,0,0,0,0,0,0,0,0,0,163324,0,98858,53979,17169,7212,1585,665128,69651,62701,93517,374792,8286,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19914,3601,3,51074,0,0,6311,77,0,0
AL,01097,11291,57678,0,0,14431,0,31527,0,0,0,0,0,0,0,0,0,31,9,408,12,0,0,0,0,0,0,0,43091,0,0,0,0,0,0,0,8,0,0,0,0,0,0,250,0,0,0,0,0,5916,0,26803,0,38,0,0,0,0,0,6312,0,0,0,0,86243,0,319812,142534,69271,23022,19345,2061,1055870,119122,529957,189864,775061,79660,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66,0,0,0,0,0,0,0,0,0,11291,57678,0,14463,0,0,31,409,0,0
AL,01099,6899,106163,0,28,1411,0,25511,0,0,0,0,0,0,0,633,0,513,1001,1852,704,0,0,0,0,0,0,0,41595,0,0,0,451,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,122,0,22278,0,0,0,0,0,0,0,1227,0,0,0,0,28550,0,69885,11314,3468,1493,2154,602564,1089779,119039,363969,142338,322456,8441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,126,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,7025,106164,154,1930,0,0,1273,1974,0,0
AL,01101,8526,25119,0,0,3332,0,26,0,0,0,0,0,0,0,838,0,5,168,850,5,0,0,0,0,0,0,0,177644,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,2005,5,801,0,70129,0,0,0,0,0,0,0,134,0,0,0,0,56339,0,155509,105620,59845,20464,4457,370895,312245,29818,271192,308779,313854,3308,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8526,25119,0,3340,0,0,843,853,0,0
AL,01103,18491,6443,0,121,57767,0,95,0,0,0,0,0,0,0,736,0,6051,169,4,0,0,342,0,0,0,0,2,52024,0,0,0,0,0,0,0,53,0,5,0,0,0,0,0,0,0,0,0,0,17,0,2271,0,0,4,0,0,0,0,2,0,0,0,0,54465,0,110809,60678,26213,9650,2790,598010,85065,30820,121009,428101,51617,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18541,6445,121,63818,0,0,6839,4,0,0
AL,01105,25069,14010,0,0,35090,0,321,0,0,0,0,0,0,0,219,0,1,0,0,108,0,0,0,0,0,0,0,79558,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,89,0,48360,0,0,0,0,0,0,0,9,0,0,0,3866,28421,0,72218,4900,1347,191,571,406659,575083,205489,259612,170044,148267,4238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25069,14010,0,35091,0,0,220,0,0,0
AL,01107,12655,14312,0,0,21969,0,3329,0,0,0,0,0,0,0,2,0,1082,3,0,0,0,0,0,0,0,0,0,22996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,14542,0,0,0,0,0,0,0,1238,0,0,0,1449,40344,0,101709,9913,3267,515,553,859078,413118,152296,405881,164784,315089,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12655,14313,0,23051,0,0,1085,0,0,0
AL,01109,8216,9402,0,6,4333,0,4738,0,0,0,0,0,0,0,1108,0,495,17006,45168,625,0,0,0,0,0,0,6,150380,0,0,0,0,0,5,0,0,0,1408,0,6,0,0,0,0,0,0,0,5,171,0,9421,0,0,0,0,0,0,0,620,0,0,0,0,16344,0,82707,13577,5465,2480,121,453846,508680,105585,310661,52234,126360,287,0,14,0,0,0,762,0,0,0,0,0,0,0,10,0,0,43,0,0,0,8,0,4,0,0,0,0,0,124,0,1703,0,2,0,0,0,0,8,0,0,0,0,8224,9526,6,6531,0,0,1727,46879,762,0
AL,01111,5971,191,0,38,163,0,1,0,0,0,0,0,0,0,77,0,17,91,57,0,0,0,0,0,0,0,0,38020,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,90,0,1470,0,0,0,0,0,0,0,0,0,0,0,0,52238,0,64860,19107,3172,1139,2386,690337,393622,1773,122245,283141,630,152,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5971,191,38,180,0,0,94,57,4,0
AL,01113,2706,22455,0,425,102,0,4781,0,0,0,0,0,0,0,28,0,0,1526,449,11,0,0,0,0,0,0,51,29276,0,0,0,0,0,33,0,0,0,7,0,3,0,0,0,0,0,0,95,1,5944,0,22786,0,19,0,0,0,0,0,336,0,0,0,1,28017,0,106675,35023,11709,4018,1032,507326,548720,48019,342755,80382,56261,1232,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,8,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2714,22455,427,106,0,0,38,453,0,0
AL,01115,1922,3842,0,0,4655,0,62,0,0,0,0,0,0,0,320,0,485,6,32,9,0,0,0,0,0,0,0,27200,0,0,0,0,0,5,0,99,0,7,0,0,0,0,0,0,0,0,0,0,1195,0,2395,0,0,0,0,0,0,0,0,0,0,0,0,63193,0,112222,29439,11040,2904,7078,925449,296609,22881,126635,236227,4560,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1922,3842,0,5141,0,0,805,33,0,0
AL,01117,3903,21835,0,0,8739,0,1,0,0,0,0,0,0,0,98,0,23,11,6,0,0,0,0,0,0,0,0,29484,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,1,918,0,1915,0,1,14,0,0,0,0,0,0,0,0,0,55699,0,182700,95965,42486,13493,18097,913636,509048,18637,205280,198484,8857,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3903,21835,0,8762,0,0,121,6,0,0
AL,01119,5594,1733,0,14,37761,4,80,0,0,0,0,0,0,0,185,0,8,0,0,0,0,0,0,0,0,0,0,78493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76559,0,0,0,0,0,0,0,121,0,0,0,75,48930,0,94245,12168,2533,551,1187,446910,600893,119728,314939,268559,515396,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5594,1740,14,37769,0,0,200,0,0,0
AL,01121,23059,40590,0,1,32820,0,1,0,0,0,0,0,0,0,2074,0,2879,5,1,0,0,0,0,0,0,0,0,80630,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,552,0,2042,0,0,0,0,0,0,0,2,0,0,0,0,59074,0,165128,38855,15098,6349,9051,838408,471792,10199,147937,236627,4869,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23059,40590,1,35699,0,0,4953,1,0,0
AL,01123,2050,4988,0,0,594,0,3,0,0,0,0,0,0,0,58,0,5,94,131,0,0,0,0,0,0,0,0,18169,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,9,0,726,0,3337,0,0,2,0,0,0,0,15,0,0,0,2,143795,0,107907,16371,4898,1275,3072,840722,685561,12951,208584,144502,4503,98,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,82,0,0,0,0,0,0,0,0,0,2050,5497,0,599,0,0,572,131,1,0
AL,01125,6344,13208,0,1,24231,144,109,0,0,0,0,0,0,0,49,0,502,1,0,0,0,0,0,0,0,0,0,16301,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,233,0,20522,0,0,0,0,0,0,0,20,0,0,0,16,92467,0,199607,79352,35696,12727,28249,1332711,834700,224731,539557,149181,277539,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6344,13208,1,24733,0,0,551,0,0,0
AL,01127,2171,487,0,13,5933,1,20,0,0,0,0,0,0,0,6,0,85,18,1,0,0,2,0,0,0,0,5,16286,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,730,0,0,0,0,0,0,0,3,0,0,0,0,39208,0,107381,22391,11707,2204,25067,795098,638542,124489,288978,220081,16486,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2171,488,13,6018,0,0,92,1,0,0
AL,01129,848,6769,0,0,278,0,6314,0,0,0,0,0,0,0,0,0,1,8,22,10,0,0,0,0,0,0,0,9263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,7089,0,0,0,0,0,0,0,37,0,0,0,0,33616,0,115060,7918,2776,1338,5259,61589,1242284,630248,447050,155278,398449,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,6769,0,279,0,0,1,22,0,0
AL,01131,5618,6409,0,31,3199,0,358,0,0,0,0,0,0,0,175,0,10,5,2,3,0,0,0,0,0,0,0,86994,0,0,0,0,0,1,0,3,0,12,0,0,0,0,0,0,0,0,0,0,292,0,18802,0,4,0,0,0,0,0,121,0,0,0,16,68275,0,79767,4127,1257,461,389,556576,877155,54272,324690,111130,404776,6588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5618,6409,31,3209,0,0,185,2,0,0
AL,01133,1514,46,0,4,5368,0,44,0,0,0,0,0,0,0,5,0,50,17,0,0,0,0,0,0,0,0,0,11522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,174,0,0,0,0,0,0,0,0,0,0,0,0,50533,0,79263,13482,4561,1883,3067,590459,521912,157883,189931,181618,4926,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,46,4,5418,0,0,55,0,0,0
AZ,04001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,1,0,0,0,0,21873,0,106035,47601,12115,361,714618,29392,8934093,0,21085906,1314943,8151,8953,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,10,0,0
AZ,04003,76050,19510,0,10233,0,0,0,0,0,0,0,3348,0,0,48373,0,0,0,7498,0,0,0,0,0,0,0,93653,4727,0,0,0,5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979062,0,0,174,0,0,0,0,63304,0,0,0,0,1647,0,209345,46331,21251,1167,147694,0,1284639,18850,14620858,190348,19643,955,3456,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10017,0,679,0,0,0,0,1041,5446,0,0,0,0,0,0,0,0,0,0,0,0,0,87108,24956,10233,0,4389,0,53819,17515,0,0
AZ,04005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,38,0,0,0,0,68126,0,192730,84072,52179,5702,2228950,16511,13960075,0,35335531,1725447,22658,10446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
AZ,04007,3,18,0,0,0,0,0,0,0,0,0,41,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1915,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,0,0,0,0,0,4,0,0,0,0,83601,0,70378,40000,10850,1569,33448,0,5154311,3,8370842,8033,10087,12927,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,41,0,31,0,0,0
AZ,04009,11729,109173,0,25,0,0,0,0,0,0,0,2461,0,0,11157,0,0,0,2607,96,0,0,0,0,0,0,32821,463,0,0,0,8176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144843,0,0,2325,0,0,2,0,3180,0,0,0,0,740,0,44447,33754,7181,713,4142,47,2168078,78,10579111,106007,55188,6717,1033,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17785,0,12,0,0,0,0,1,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,29515,110702,25,0,2462,0,12686,20392,0,0
AZ,04011,299,4102,0,9,0,0,0,0,0,0,0,688,0,0,326,0,0,0,242,0,0,0,0,0,0,0,5853,2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10096,0,0,0,0,0,0,0,4515,0,0,0,0,364,0,16483,18266,5992,303,32583,847,2330872,4,2861053,19791,3356,686,4,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,325,0,0,0,0,0,0,0,0,0,0,0,0,0,310,4427,9,0,691,0,651,250,0,0
AZ,04012,1819,41989,0,17,0,0,0,0,0,0,0,45,9182,0,232,0,0,31,295,0,0,0,0,0,0,0,346043,23245,0,0,0,0,1,732,0,0,7,126,7105,0,0,0,0,0,0,0,0,0,0,0,204166,0,0,0,0,0,47,14414,0,4717,0,0,0,37136,0,81867,47098,8255,1528,146809,10029,1144,3,11838985,82269,58789,6624,7272,0,0,0,3427,33,328,0,3,28,0,0,0,10,0,0,0,0,0,0,1,963,0,12,60,0,19,0,979,0,0,0,0,0,67,1,1,0,0,0,0,0,1820,43028,36,0,45,9182,1230,296,45,1035
AZ,04013,51610,77459,0,8740,0,0,0,0,0,0,0,29057,10,0,67372,0,0,1788,6732,31628,0,0,0,0,0,0,691986,21489,0,0,2564,1347,3105,17,0,0,0,8912,74,0,0,0,0,0,0,0,1633,0,3802,0,697004,0,0,0,0,0,1,30,810,2,0,0,0,66598,0,823366,1098691,1021354,198697,24180,13,112016,32,21119592,150426,129389,5173,359,3919,12280,0,0,6348,344,2,1955,8571,4,0,0,345,0,0,0,0,0,3039,5205,1675,0,0,0,0,7668,304,32469,0,0,0,0,2049,0,0,3764,0,0,0,0,0,60158,109928,16408,0,29361,10,110548,11937,6348,1675
AZ,04015,1,12422,0,0,0,0,0,0,0,0,0,0,3499,0,6243,0,0,0,264,0,0,0,0,0,0,0,70918,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15145,0,0,0,0,0,14,0,0,3,0,0,0,285782,0,284340,186379,56339,11103,530503,24163,3216338,17,33078138,883410,75410,18119,6,0,0,0,0,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12422,0,0,0,3499,6243,264,4,1
AZ,04017,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5326,0,113637,49218,15951,1340,363499,1,5486510,0,22051355,554496,16871,2819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,258,0,0
AZ,04019,186,49623,0,2,0,0,0,0,0,0,0,3848,0,0,27891,0,0,0,107,0,0,0,0,0,0,0,26160,957,0,0,1,75,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,52207,0,0,0,0,0,0,0,24,0,0,0,0,3411,0,348315,406237,180458,33947,160345,0,486305,248,24448695,123902,89792,121,685,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,13,9,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,202,50352,2,0,3848,0,28623,120,0,9
AZ,04021,70929,426202,0,16703,0,0,0,0,0,0,0,15724,0,0,87291,0,0,3,13264,0,0,0,0,0,0,0,442830,20068,0,0,382,14401,3498,268,0,0,0,54,0,0,0,0,0,0,0,0,2,0,23,0,761980,0,0,0,0,0,0,729,8310,0,0,0,0,5832,0,471923,146792,59973,9031,19160,0,109343,0,12633733,889,78077,4309,218,307,0,0,0,19985,2829,1529,155,26,420,0,0,155,0,0,0,0,0,2572,178,1225,0,0,0,0,3667,1138,6463,0,0,0,0,0,0,0,5,0,0,32,0,0,74817,432665,20370,0,16862,0,99993,13442,19985,1225
AZ,04023,25,194,0,0,0,0,0,0,0,0,0,9,0,0,234,0,0,0,0,0,0,0,0,0,0,0,3646,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,15,0,0,0,0,638,0,71380,11126,4130,1525,225,0,359327,103,3102483,3607,4081,122,944,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28,200,0,0,9,0,240,3,1,0
AZ,04025,173,6,0,8,0,0,0,0,0,0,0,1,2,0,635,0,0,0,10,0,0,0,0,0,0,0,7243,360,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2256,0,0,0,0,0,0,0,7,8,0,0,0,20845,0,193717,114282,35187,4013,28763,38,4294733,0,18307756,348961,24689,6211,135,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,514,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,743,10,10,0,1,2,697,524,0,1
AZ,04027,300,4082,0,1633,0,0,0,0,0,0,0,8853,119082,0,234,0,0,0,172,2109,0,0,0,0,0,0,205375,64973,0,0,46,0,0,875,0,0,512,1712,5962,0,0,0,0,0,0,0,1505,0,6978,0,250676,0,0,0,0,0,30271,53561,2637,391,0,0,0,16019,0,123890,90393,45022,9610,2180626,110,96,1,12325216,4062,49754,10376,2,0,0,0,32,2493,453,457,39,10639,0,0,0,21467,0,0,0,0,0,0,0,156710,0,16660,41856,1000,1,0,37,0,0,0,0,5799,6982,691,169,0,14,0,0,0,300,45975,1634,0,9853,119082,272,172,19153,216226
AR,05001,201416,678,284758,17,999989,1,5,0,0,0,0,0,0,0,2242,0,8529,1,63,10,0,0,0,0,0,0,0,9869,0,0,0,1,0,0,0,1,7,5,0,0,0,0,0,0,0,0,0,1,50,0,88431,0,0,0,0,0,0,0,307,0,0,0,70,115273,0,108431,9116,8220,2329,537,20124,17052,82082,128,98,1009499,3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,2418,0,0,0,0,0,0,0,0,0,0,0,201422,679,17,1010936,0,0,10778,2481,0,0
AR,05003,108360,74233,10780,1,368543,0,0,0,0,0,0,0,0,0,1619,0,6233,53,568,0,0,0,0,0,0,0,0,2402,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,21,0,0,0,3,817,0,7859,0,0,0,0,0,0,0,264,0,0,0,833,52151,0,39980,92551,8452,2406,172,1791,1102749,18759,231152,50647,498532,16622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840,0,0,0,0,0,0,0,0,0,0,0,108360,74233,1,378616,0,0,7852,4408,0,0
AR,05005,7,0,1,0,64,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,7298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,4,0,0,0,0,102903,0,76091,27197,6100,1640,2127,1087654,85781,58496,2236,230743,145,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,65,0,0,27,0,0,0
AR,05007,531,0,0,0,3283,0,0,0,0,0,0,0,0,0,405,0,226,2,0,0,0,0,0,0,0,0,0,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100323,0,202554,80527,45798,14626,3602,1108300,17840,1158,442,945185,1172,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,3509,0,0,631,0,0,0
AR,05009,1430,0,0,1,198,0,0,0,0,0,0,0,0,0,2918,0,43,0,0,0,0,0,0,0,0,0,0,28389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,461,0,0,0,0,0,2,0,0,0,0,32690,0,62522,22310,7204,1342,2607,848525,66850,4948,1965,646837,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,1,241,0,0,2961,0,0,0
AR,05011,51,0,510,0,670,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,288,0,57,0,0,0,0,0,0,0,0,0,4,16437,0,20354,54869,3472,935,183,2085,981075,5528,250058,71099,470700,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,670,0,0,5,0,0,0
AR,05013,6,0,1,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,15,0,85,0,0,0,0,0,1,0,0,0,2,14321,0,33405,58937,4682,703,471,3620,1110467,3866,148704,44087,392348,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,94,0,0,1,0,0,0
AR,05015,1192,0,0,0,405,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,25808,0,71743,18352,3896,979,1726,965364,85461,3212,1281,655397,502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,405,0,0,131,0,0,0
