StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_052,Category_053,Category_054,Category_056,Category_057,Category_058,Category_059,Category_061,Category_063,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_075,Category_076,Category_082,Category_087,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Barley_all,Canteloupe_all,Corn_all,Cotton_all,Lettuce_all,Oats_all,Sorghum_all,Soybeans_all,Wheat_Durum_all,Wheat_Winter_all
AR,05115,1075,36,802,404,3589,0,0,0,0,0,0,0,0,129,0,1358,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0,0,0,0,0,2,0,0,0,0,5,1,12238,0,20629,7624,1603,518,229,238742,107088,12198,1510,116857,4963,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,36,0,0,404,4947,0,1487
AR,05117,10033,1527,57595,5607,97944,6,0,0,0,0,0,0,0,2181,0,25536,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,9,0,0,0,2,0,0,0,0,0,5532,4528,0,0,0,0,0,9,0,0,0,0,4767,188,24188,0,21757,959,244,77,79,18786,7350,4874,1899,30044,106551,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10033,1527,0,2,5607,123480,0,27717
AR,05119,3389,700,3294,2154,22570,7,0,0,0,0,0,0,0,807,0,6130,0,2,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,206,0,0,0,5,0,0,0,0,0,1596,294,0,0,0,0,0,2,0,0,0,0,3392,28,30265,0,38054,45950,14708,7361,700,139909,67501,5051,6712,74407,41495,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3389,700,0,2,2154,28700,0,6937
AR,05121,11974,160,26024,447,31837,0,0,0,0,0,0,0,0,67,0,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,193,21,0,0,0,0,0,0,0,0,0,0,72,2,4053,0,18280,2078,383,114,26,189677,3770,9053,295,94669,24342,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11974,160,0,0,447,34136,0,2366
AR,05123,12651,26287,36977,11346,97993,2,0,0,0,0,0,0,0,8700,0,39211,0,36,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,2956,3167,0,0,0,0,0,2,0,0,0,0,778,2,10096,0,29493,3348,539,146,52,30333,1138,818,3918,22363,68704,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12651,26287,0,36,11346,137204,0,47911
AR,05125,50,0,9,2,163,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0,0,0,0,0,1,0,0,0,0,5,0,5851,0,27299,13473,2191,625,338,165676,159977,12819,15382,51242,12284,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,2,185,0,24
AR,05127,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2097,0,21844,2663,215,39,16,193982,245653,29111,380,78264,398,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
AR,05129,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,505,0,14961,1360,119,15,19,301115,6958,1534,42,101115,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1
AR,05131,525,2,0,0,1955,0,0,0,0,0,0,0,0,64,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,21194,15799,4928,1676,234,127987,27789,7507,1635,128733,1899,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,2,0,0,0,2053,0,162
AR,05133,87,0,0,0,67,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10867,0,16806,3975,355,74,135,106299,105528,14442,3928,85364,24072,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,107,0,40
AR,05135,13,2,0,0,29,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1358,0,20126,2407,292,55,60,249894,8978,19169,227,84902,534,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,41,0,12
AR,05137,149,0,5,0,38,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,0,15199,1936,164,34,24,274139,27081,9783,868,58355,199,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,42,0,21
AR,05139,90,9,22,5,324,0,0,0,0,0,0,0,0,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133,96,0,0,0,0,0,1,0,0,0,0,22,0,12651,0,15890,29533,3016,793,68,5972,377870,12916,83548,11068,121255,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,9,0,0,5,346,0,33
AR,05141,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7598,0,20614,2704,191,37,54,284714,57754,12930,1673,75068,198,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2
AR,05143,13,0,0,0,8,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4240,0,31463,14412,4301,1458,377,303952,3809,292,38,247149,356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,6
AR,05145,5534,701,11690,2104,51235,10,0,0,0,0,0,0,0,1967,0,6939,0,1,1,0,0,0,0,0,27,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,12632,8657,0,0,0,0,0,9,0,0,0,0,8599,43,11838,0,27462,9110,1905,791,291,146196,47353,19581,4230,206028,81794,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5534,701,0,1,2104,58174,0,8906
AR,05147,16589,7994,55380,7535,111251,2,0,0,0,0,0,0,0,1954,0,25136,0,3,0,0,0,0,0,0,105,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,9943,4218,0,0,0,0,0,5,0,0,0,0,4236,46,7723,0,19984,1034,176,37,36,1787,2533,603,972,14241,86534,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16589,7994,0,3,7535,136387,0,27090
AR,05149,1978,21,22,25,4891,0,0,0,0,0,0,0,0,189,18,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0,0,2,0,0,0,0,2,2,12094,0,23741,4539,411,64,167,167710,204766,33675,4402,130008,17873,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,21,0,0,25,5244,0,542
CA,06001,197,0,24,0,0,0,0,0,0,0,126,0,0,1479,0,0,4,556,0,0,0,0,17,0,779,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,3,6,0,1,0,0,1,0,0,0,10,18,0,0,0,20535,0,35928,35508,71836,23593,172,47,9061,74463,28404,168491,358,4394,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,4,197,0,0,556,0,0,0,1479
CA,06003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140,0,1506,1335,131,5,14415,45,210570,0,236749,5535,4,2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,06005,181,0,2,0,0,0,0,0,0,0,2,0,0,649,0,0,0,109,0,0,0,0,1,0,951,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3,3,14,0,0,297,0,0,54,9,88,0,0,0,5695,0,11236,3624,1128,224,1434,18857,158598,1270,53617,128620,179,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,2,0,181,0,0,109,0,0,0,649
CA,06007,986,10,114124,9,0,167,0,0,0,0,20,0,11,4838,0,0,43,450,0,0,0,0,902,0,4792,66,0,0,6,0,0,0,0,1,0,0,0,0,79,0,0,48,20,14880,132,0,7,0,213,0,483,0,35092,34653,0,0,0,18015,0,37127,15170,9005,2116,5913,30220,420344,7807,69711,195481,11857,17067,722,5,0,0,0,0,17007,3964,10,3,0,0,0,0,0,12,0,0,0,13,1,0,20,0,987,10,0,450,9,0,0,4839
CA,06009,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12806,0,15698,3970,745,168,372,35510,273084,2315,99507,218802,86,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,06011,9849,442,160353,438,0,3845,0,0,6,3,134,1,0,23228,0,0,212,1327,0,0,0,0,9296,0,18812,49,0,0,975,0,0,0,0,4,0,57,0,190,2438,0,0,117,1025,16518,1,0,4,0,592,0,4,0,39464,16247,0,13,10,3831,0,19052,5274,1839,251,1735,1276,33322,4351,165698,160237,3108,28184,2131,5,0,0,0,0,2575,1522,0,8,0,0,0,0,0,0,0,8,0,30,42,0,134,0,9891,442,0,1327,438,0,1,23270
CA,06013,11192,0,329,0,0,110,0,0,1,2,22,0,0,4144,0,0,58,644,0,0,0,0,2776,0,9278,21,0,6,4,0,0,0,0,0,0,0,0,0,109,0,0,554,31,6025,0,15,1,20,920,0,5,0,1778,1577,0,1,1,26646,0,55354,44183,46309,10116,264,124,9135,40572,9336,191864,617,10843,0,0,0,72,0,0,218,199,1,14,0,0,0,0,0,0,1,0,0,22,0,0,22,0,11192,0,0,644,0,0,0,4144
CA,06015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942,0,26342,2487,1636,215,1424,8574,469007,46672,62566,19375,4213,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,06017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48477,0,29147,14539,2852,727,10394,20868,721256,4600,187170,103962,18,314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
CA,06019,41295,196380,1357,1057,0,0,0,0,0,0,6464,322,0,68031,0,0,11,5641,0,0,0,0,10308,0,120384,2786,0,4303,202,30,0,0,8,17,45,2095,0,2,40152,0,5418,19,1,150868,0,311,1464,0,206111,0,622,211,189306,12209,0,0,0,30928,509,120755,62653,47060,11929,271326,2081,829406,19763,565717,738752,11050,7433,29350,1956,70,12615,0,6051,845,975,1470,855,0,974,4997,1292,21,1148,0,3,215,0,606,1239,6464,6051,43140,196380,0,6880,1057,0,322,68637
CA,06021,15928,2213,96418,35,0,1711,0,0,1,0,965,163,2,9983,0,0,109,1847,0,0,0,0,1180,0,23086,14,0,0,134,0,0,0,0,67,0,2,0,0,210,0,0,447,90,13207,10,0,0,0,258,0,52,0,38068,16894,0,0,6,5316,0,25653,5153,2448,598,6417,5548,102124,8120,150125,280512,5550,11969,1086,30,0,0,0,0,8226,6918,2,5,0,0,0,0,0,5,0,1,0,10,328,0,965,0,16256,2213,0,1847,35,0,163,10311
CA,06023,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12939,0,55254,8987,6404,632,10984,54236,1566248,80440,195778,294694,5391,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
CA,06025,1597,636,0,205,0,0,0,0,16,0,367,62520,0,0,0,0,0,2047,0,0,434,0,0,0,186975,6319,0,514,0,0,0,107,0,970,369,690,0,0,0,0,1080,0,456,36967,0,0,0,0,0,0,0,0,0,0,0,0,0,198881,0,21416,50481,10814,1142,710756,32,69,14,1442853,108315,19664,698,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,1597,636,0,2047,205,0,62520,0
CA,06027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4627,822,22617,13139,1518,45,354409,183,338870,116,5761298,22977,5550,17931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,06029,39851,79458,3,6773,0,0,0,0,1,0,5791,462,0,98626,0,0,0,3531,0,0,0,0,436,0,127898,1520,0,0,1881,439,0,0,0,32,0,7,0,109,24,0,3,0,0,87501,0,179,504,0,110576,0,64,1259,202492,3361,0,0,0,13052,0,199307,58242,50907,9736,230047,15909,286253,5752,2038939,1470722,6701,4810,25569,69,618,347,1159,0,26,0,29361,0,0,0,16,42,3,174,0,0,77,0,2492,120,5791,0,42463,79458,0,3651,6773,0,462,101118
CA,06031,50048,135139,26,5,0,0,0,0,0,0,8231,12090,0,103925,0,0,0,4443,0,0,0,0,7291,0,99413,30,0,116,2,2,0,0,0,21,0,834,0,5,2139,0,13,0,0,93566,0,16,1686,0,9776,0,177,0,30379,12348,0,0,0,6046,0,31173,13006,13439,2478,11877,2,147,1550,19573,188553,549,197,16116,4727,51,2840,0,6,3,0,2,0,0,8,551,511,1,1160,0,0,333,0,3867,45,8231,6,53960,135139,0,4488,5,0,12090,107792
CA,06033,0,4,17,0,0,0,0,0,0,0,34,0,0,12,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,7,0,0,0,0,2,0,0,0,44604,0,34427,5780,387,31,1407,11878,222089,36658,401113,90493,838,923,0,0,0,0,0,0,0,111,9,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,4,0,9,0,0,0,12
CA,06035,90,7,240,0,0,0,0,0,0,0,1214,0,116,3659,0,0,1061,97,0,0,0,0,0,0,19529,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,2082,0,0,0,0,0,0,0,0,0,0,0,6508,0,98266,0,18571,9609,1521,305,5929,5,927993,1243,1735717,172183,2406,9482,0,1745,0,0,88,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1214,0,90,7,0,97,0,0,0,3659
CA,06037,0,2,0,2,0,0,0,0,0,0,635,0,0,1,0,0,0,10,0,0,0,0,0,0,6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12188,0,0,0,0,20,0,0,0,0,0,0,0,0,8031,0,213200,202896,327760,115465,80418,107,121738,31163,1257062,236221,1230,322,66,0,937,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0,2,0,10,2,0,0,1
CA,06039,9566,9646,16,74,0,0,0,0,0,0,601,9,0,3476,0,0,0,10803,0,0,0,0,75,0,57951,329,0,105,85,0,0,0,9,70,0,0,0,0,2604,0,174,75,0,30348,0,15,61,0,67908,0,6,265,73344,1164,0,0,0,8341,416,40663,9536,4279,791,53746,12317,415570,784,149306,374917,1676,588,30134,20,0,5,0,86,76,5,2515,18,0,2,146,526,0,248,0,4,4,0,140,2293,601,86,11999,9646,0,13096,74,0,9,3616
CA,06041,144,0,49,0,0,0,0,0,0,0,2,0,0,60,0,0,2,5797,0,0,0,0,19,0,138,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,61,4,1,0,0,0,0,2,0,1,0,0,1,0,0,5,3953,0,24082,12763,10116,1585,549,2340,64140,28311,34016,141879,1137,4628,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,144,0,0,5797,0,0,0,60
CA,06043,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,5671,6,14072,983,194,27,17081,15572,392626,7509,224939,255990,301,366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
CA,06045,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,53,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4937,0,101973,6569,2198,282,1956,35289,1256417,90678,483475,262481,1066,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,53,0,0,0,0
CA,06047,42915,66355,2634,119,0,0,0,0,0,0,2633,0,0,12982,0,0,13,61714,0,0,0,0,58,0,128424,497,0,1815,716,0,0,0,2823,101,84,0,0,0,23591,0,483,429,0,26183,0,18,87,0,1854,29,0,6,109156,4774,0,0,0,16479,0,53806,19272,9764,1226,17923,171,674,17285,39363,524691,3758,60645,672,0,0,141,0,1906,42,26,9,352,0,110,412,79,7,5,1,15,9,0,425,1363,2633,1906,44703,66355,0,63077,119,0,0,13407
CA,06049,0,0,381,0,0,0,0,0,0,0,3901,0,12301,4062,0,0,1484,313,0,0,0,0,0,0,37957,425,0,0,0,0,0,0,0,2264,0,425,0,179,0,0,3218,0,0,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,104305,0,18899,3349,549,25,112557,0,759790,0,951770,635796,212,32345,0,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3901,0,0,0,0,313,0,0,0,4062
CA,06051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58573,523,6943,5117,1018,175,97764,2423,481203,585,1256988,83590,3203,3124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,06053,10518,4031,51,1,0,2,0,0,2,0,7214,0,0,9265,0,0,399,12769,0,0,0,0,2041,0,27406,464,0,834,3039,3,0,0,18,230,194,0,0,1,9497,0,3128,9,109,7354,0,131,2,15,10926,1,44,2623,7362,5845,0,0,0,7046,0,121191,27797,18935,3309,18083,146,274034,196607,604694,686099,14331,10416,28,2,54,24,0,2762,48,78,32,598,0,2649,183,5,668,14,5088,0,455,0,1,172,7214,2762,10691,4031,0,12941,1,0,0,9266
CA,06055,88,1,194,0,0,1,0,0,0,0,9,0,0,413,0,0,21,271,0,0,0,0,96,0,620,8,0,0,2,0,0,0,0,2,0,0,0,1,4,0,0,305,2,1362,7,0,1,0,5298,0,7,0,2951,6524,0,0,1,27920,0,13109,9775,7426,839,372,7246,78302,41939,167289,122755,934,5197,1,1,0,1,1,0,1400,2038,1,0,0,0,0,0,0,0,2,1,0,8,0,0,9,0,88,1,0,271,0,0,0,413
CA,06057,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8401,0,19834,7860,2339,650,940,29333,401689,4290,103777,44403,2,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CA,06059,4,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,21,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,8,0,0,0,0,3082,0,56503,76994,134611,37190,1285,0,3430,1078,159551,36077,1470,115,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16
CA,06061,554,1,21224,1,0,12,0,0,0,0,2,0,1,3429,0,0,22,1418,0,0,0,0,33,0,2392,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,371,6,8290,8,11,0,0,180,0,4,0,287,1164,0,0,5,58746,0,35106,16462,13377,2950,1666,20131,533437,5907,100118,130997,1140,1150,103,0,0,0,0,0,355,25,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,554,1,0,1418,1,0,0,3429
CA,06063,0,0,27,0,0,0,0,0,0,0,3,0,25,428,0,0,1,12,0,0,0,0,0,0,6347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,34131,0,9631,4132,884,353,444,1084,1218485,175,319911,71143,30,5305,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,428
CA,06065,54,4190,0,1375,0,0,0,0,646,0,2203,1764,0,18907,0,0,0,1305,0,0,7,0,0,0,57212,13,0,2,0,0,0,2,0,0,419,0,0,0,0,0,448,0,4587,89834,0,0,0,0,0,0,0,0,4,0,0,0,0,63044,0,169504,128862,95831,6577,293551,714,92063,5068,3297455,322617,12243,320,362,2260,2,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,2203,0,54,4190,0,1305,1375,0,1764,18907
CA,06067,36861,1,4130,18,0,70,0,0,0,7,272,0,0,20049,0,0,1386,2661,0,0,0,0,4946,0,31580,108,0,4,45,0,0,0,0,0,0,2,0,1,188,0,0,4304,725,8037,92,1027,2,1236,23895,0,3135,0,147,3337,0,0,0,18305,0,65997,47807,61107,15303,2483,2268,400,54,416,254328,4367,15130,37,30,0,1,0,0,151,531,0,1,0,0,0,0,0,0,0,0,0,148,2,0,272,0,36863,1,0,2661,18,0,0,20051
CA,06069,4125,40,54,0,0,0,0,0,0,0,1543,0,0,5748,0,0,0,8335,0,0,0,0,181,0,3961,6,0,116,774,0,0,0,0,6,4,0,0,0,568,0,24,0,4,2749,40,79,0,17,39,0,0,125,531,589,0,0,0,888,0,31703,5037,3209,373,5881,41,20954,76606,317943,395677,957,264,0,0,1,6,0,66,4,5,18,16,0,21,1,0,1,0,408,0,183,0,0,32,1543,66,4157,40,0,8367,0,0,0,5748
CA,06071,0,0,0,0,0,0,0,0,0,0,928,0,0,170,0,0,0,6,0,0,0,0,0,0,5533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2438,0,0,0,0,5,0,0,0,0,0,0,0,0,14937,0,185945,151829,86304,5326,1377155,143,252477,11862,10646645,116682,6326,186,236,191,0,0,0,0,0,0,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,928,0,0,0,0,6,0,0,0,170
CA,06073,0,0,0,0,0,0,0,0,272,0,17,0,0,115,0,0,0,20,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,631,0,0,0,0,0,0,0,0,19,0,0,0,0,11676,0,177196,117935,148924,39118,226311,7,79820,22770,1579176,293445,12479,1759,46,131,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,20,0,0,0,115
CA,06075,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,3105,3223,10953,10672,89,0,1038,153,173,175,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CA,06077,117169,86,6375,12,0,17,0,0,0,4,1756,0,0,45004,0,0,2029,21545,0,0,0,0,8862,0,109481,224,0,375,135,0,0,0,0,95,1,1,0,0,2111,0,5,2285,1865,5827,83,9808,794,96,91250,42,159,4,29445,68952,0,0,0,20969,0,38699,26302,36092,11885,2498,328,177,5953,16595,205073,4861,12604,22,86,0,37,0,3,49,3029,0,2,0,0,54,0,0,0,37,0,367,5,441,231,1756,3,117841,86,0,21776,12,0,0,45445
CA,06079,749,177,0,39,0,0,0,0,0,0,15119,7,0,1905,0,0,7,3877,0,0,0,0,320,0,2259,2,0,20,4692,0,0,0,0,18,100,315,0,411,326,0,8,0,4,22553,0,2,18,1,6726,0,1,9,1930,42,0,0,0,7560,0,94884,19289,9992,513,45905,417,96769,149002,520739,1106140,4540,4971,529,4,745,33,0,3,67,3,56,0,394,63,0,2,41,68,0,154,21,0,45,4,15119,3,798,177,0,3881,39,0,7,1950
