StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_052,Category_053,Category_056,Category_057,Category_058,Category_059,Category_061,Category_063,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_082,Category_087,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
ID,16001,16986,0,0,0,0,0,0,0,594,0,363,0,1235,5274,143,0,5,631,0,0,0,0,0,0,29161,0,0,1572,1607,665,0,0,0,122,0,349,0,282,38,1375,63,735,3181,101,16,126,6,0,18,14,0,0,0,5259,0,86152,37245,7794,889,47,17,7969,0,208198,457074,316,138,16986,0,0,0,363,0,5274,631,0,0
ID,16003,0,0,0,0,0,0,0,0,0,0,1,0,2,11,20,0,0,18,0,0,0,0,0,0,767,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,7,47,1,0,0,0,0,0,0,0,0,0,4281,56,3167,1641,158,7,111,1033,650605,0,406530,62750,127,133,0,0,0,0,1,0,11,18,0,0
ID,16005,572,0,0,0,0,0,0,0,6,0,5438,2,6578,23602,27,0,1,231,0,0,0,0,644,0,30882,0,0,37,49,6473,0,0,0,0,0,0,0,4,0,0,0,4,8734,0,0,0,0,0,0,0,0,25,0,19181,0,32103,10864,5315,253,599,24043,117519,241,508374,117810,27080,973,572,0,0,0,5438,2,23602,231,0,0
ID,16007,2,0,0,0,0,0,0,0,0,0,4757,0,4523,290,186,0,0,684,0,0,0,0,0,0,16322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,51266,0,13828,2049,265,41,255,33786,178242,1625,392218,104553,6557,54133,2,0,0,0,4757,0,290,684,0,0
ID,16009,0,0,0,0,0,0,0,0,0,0,2209,0,6840,31491,60,0,0,426,0,0,9,0,0,0,248,0,0,0,162,0,0,0,0,0,0,0,5417,692,0,0,0,9661,2435,84,0,0,0,0,0,0,0,0,0,7187,0,7387,2860,362,39,5,77,432967,1,116055,16741,680,3249,0,0,0,0,2209,0,31491,426,0,0
ID,16011,11799,0,0,4,0,0,0,0,317,0,26517,20,66652,73669,104,0,3,848,0,0,692,0,42,0,100183,0,0,25270,501,98307,0,0,0,510,0,1,0,274,0,0,0,115,2939,0,0,0,0,0,0,0,0,54,0,15713,0,57024,8082,1879,311,80923,16000,49035,7,928393,139897,42329,2611,11799,0,4,0,26517,20,73669,848,0,0
ID,16013,2533,0,0,1,0,0,0,0,5,0,10795,6,1853,3170,6,0,0,722,0,0,5,1,30,0,35524,0,0,2172,396,2949,0,0,0,1,0,0,0,322,0,0,0,132,702,0,0,0,0,0,0,0,0,6,0,10437,2004,20156,8764,1155,146,249409,610,399306,0,1216225,215459,8809,3676,2533,0,1,0,10795,6,3170,722,0,0
ID,16015,5,0,0,0,0,0,0,0,0,0,1,0,11,15,0,0,0,20,0,0,0,0,0,0,625,0,0,0,4,6,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2587,1832,2972,2640,160,6,1411,3904,871188,0,491243,195867,294,52,5,0,0,0,1,0,15,20,0,0
ID,16017,3,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0,0,0,0,0,4,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,16,10,73,0,0,0,0,0,0,0,0,0,151301,0,5897,11206,1698,178,24,95,1253988,2,120655,22618,9656,7595,3,0,0,0,0,0,7,0,0,0
ID,16019,7950,0,0,2,0,0,0,0,47,0,71019,98,45240,19989,59,0,0,633,0,0,208,0,105,0,45082,0,0,23,45,38816,0,0,0,34,0,0,0,16,0,0,0,6,8618,0,0,0,0,0,0,0,0,22,0,14498,0,35606,14068,3522,64,82547,45563,393632,112,587776,122277,6808,24929,7950,0,2,0,71019,98,19989,633,0,0
ID,16021,0,0,0,0,0,0,0,0,0,0,4034,0,6822,12840,3,0,0,37,0,0,2003,0,0,0,4254,0,0,0,1,0,0,0,0,1,0,0,82,533,0,0,0,1078,426,68,0,0,0,0,0,0,0,0,0,7390,0,7422,4303,409,26,31,243,888476,0,73550,31878,2570,6588,0,0,0,0,4034,0,12840,37,0,0
ID,16023,221,0,0,0,0,0,0,0,2,0,15985,3,2680,1122,33,0,1,2561,0,0,12,0,61,0,43579,0,0,5,18,2520,0,0,0,30,0,0,0,6,0,0,0,20,3041,0,0,0,0,0,0,0,0,0,0,207,69,10647,8614,3943,56,152118,89,134781,2,1270409,190942,392,502,221,0,0,0,15985,3,1122,2561,0,0
ID,16025,4,0,0,0,0,0,0,0,1,0,5210,0,707,1152,307,0,16,84,0,0,0,0,15,0,31077,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,272,909,0,0,0,0,0,0,0,0,0,0,2176,34,7176,615,43,0,561,35,215144,0,363035,260112,1808,566,4,0,0,0,5210,0,1152,84,0,0
ID,16027,63767,0,0,0,0,6,0,0,5025,0,1932,0,3541,24869,137,0,0,310,0,0,90,0,0,27,83292,0,0,9818,14302,8020,7,0,0,605,0,9351,85,2992,951,7583,129,974,6760,6,976,1093,36,0,201,16,0,0,0,18309,0,92425,13675,1221,5,0,10,603,0,12644,109096,272,3255,63767,0,0,0,1932,0,24869,310,0,0
ID,16029,280,0,0,0,0,0,0,0,3,0,61066,3,19172,22125,79,0,0,344,0,0,8,0,17,0,27878,0,0,1,10,10578,0,0,0,1,0,0,0,461,0,0,0,190,8173,0,0,0,0,0,0,0,0,0,0,20592,0,20776,2607,715,100,265,61219,376593,598,695843,133524,3765,18110,280,0,0,0,61066,3,22125,344,0,0
ID,16031,39730,0,0,27,0,0,0,0,306,6,39731,9,16780,63385,2978,0,1,2524,0,0,8,0,172,0,99353,0,0,34280,14521,42229,0,0,0,56,0,5,0,207,0,0,0,27,16922,0,0,0,0,0,0,0,0,9,0,11950,4,63601,5748,941,13,656,8155,110873,7,1214790,336924,3659,430,39730,0,27,0,39731,9,63385,2524,0,0
ID,16033,279,0,0,3,0,0,0,0,20,0,6535,1,3217,1362,18,0,0,153,0,0,13,0,14,0,33409,0,0,2,16,5313,0,0,0,18,0,0,0,8,0,0,0,4,2006,0,0,0,0,0,0,0,0,72,0,280,1,10181,1830,662,2,3509,84,227514,17,900618,245919,510,14213,279,0,3,0,6535,1,1362,153,0,0
ID,16035,5,0,0,0,0,0,0,0,0,0,1902,0,3595,10856,0,0,0,53,0,0,220,0,0,26,132,0,0,1,1904,0,0,0,0,2,0,5,314,139,0,2,6,924,133,113,0,0,0,0,0,0,0,33,0,20000,0,5977,1917,310,23,928,503,1448356,79,524660,31454,213,73,5,0,0,0,1902,0,10856,53,0,0
ID,16037,121,0,0,0,0,0,0,0,1,0,1869,1,990,87,14,0,0,909,0,0,5,0,23,0,23703,0,0,40,8,984,0,0,0,5,0,0,0,4,0,0,0,0,406,0,0,0,0,0,0,0,0,10,0,6307,10885,8904,8292,4323,58,98967,83,1512247,9,1816052,564531,6441,10795,121,0,0,0,1869,1,87,909,0,0
ID,16039,13001,0,0,5,0,0,0,0,849,1,1093,0,1560,9366,188,0,8933,1264,0,0,0,0,0,0,38834,0,0,11014,695,9964,0,0,0,2,0,0,0,12,0,1796,0,0,4887,0,0,0,0,0,0,0,0,3,0,14406,933,29946,8673,4226,736,1614,10,500146,0,956692,937068,2113,693,13001,0,5,0,1093,0,9366,1264,0,0
ID,16041,3991,0,0,3,0,0,0,0,13,0,3951,2,2840,19015,248,0,3,278,0,0,2,3,1294,0,46599,0,0,28,247,2365,0,0,0,0,0,0,0,18,0,0,0,83,5339,0,0,0,0,0,0,0,0,11,0,2486,0,18942,1810,55,1,80,49415,82240,666,243239,57283,6557,2888,3991,0,3,0,3951,2,19015,278,0,0
ID,16043,1132,0,0,0,0,0,0,0,10,0,66292,974,34097,1965,2,0,0,99,0,0,625,0,19,0,23169,0,0,2,4,36971,0,0,0,160,0,0,0,131,0,0,0,3,208,0,0,0,0,0,0,0,0,11,0,19836,0,17137,2419,163,1,12168,7358,542054,19,686613,83368,11188,16992,1132,0,0,0,66292,974,1965,99,0,0
ID,16045,5392,0,0,0,0,0,0,0,102,0,309,0,52,3187,20,0,0,119,0,0,0,0,0,0,20844,0,0,189,435,41,0,0,0,7,0,64,0,36,1,163,17,10,381,5,1,13,0,0,0,0,0,0,0,4005,0,11623,1457,142,0,0,650,67243,0,198894,151577,330,88,5392,0,0,0,309,0,3187,119,0,0
ID,16047,64228,0,0,10,0,0,0,0,1743,1,2697,0,331,3716,490,0,1,566,0,0,4,0,2,0,48487,0,0,1792,5117,9022,0,0,0,1,0,92,0,70,0,0,0,0,332,1,0,0,0,0,0,0,0,1,0,2937,0,24005,4552,1417,106,222,0,269,0,299527,133429,830,49,64228,0,10,0,2697,0,3716,566,0,0
ID,16049,2,0,0,0,0,0,0,0,1,0,17775,0,15192,75632,106,0,0,2595,0,0,5850,0,0,11,1389,0,0,2,524,0,1,0,0,0,0,2,1153,2294,0,0,8,5769,16276,306,0,0,0,0,0,0,0,0,0,11788,208,26267,5239,638,16,160,378,5232284,895,930180,669151,362,51,2,0,0,0,17775,0,75632,2595,0,0
ID,16051,6764,0,0,11,0,0,0,0,56,0,61601,377,25207,6530,100,0,0,1121,0,0,1233,0,242,0,129047,0,0,203,163,43882,0,0,0,91,0,0,0,72,0,0,0,5,1809,1,0,0,0,0,0,0,0,49,0,9162,0,34280,4046,284,1,400,116,985,0,476394,87462,19734,1628,6764,0,11,0,61601,377,6530,1121,0,0
ID,16053,48460,0,0,13,0,0,0,0,990,0,20716,10,3605,11967,109,0,1,619,0,0,1,0,2,0,71501,0,0,14539,15976,16479,0,0,0,1,0,4,0,88,0,19,0,7,541,0,0,0,0,0,0,0,0,0,0,2090,0,40440,4384,324,3,0,0,32,0,56722,187032,376,21,48460,0,13,0,20716,10,11967,619,0,0
ID,16055,0,0,0,0,0,0,0,0,0,0,84,0,2716,8911,46,0,0,102,0,0,105,0,0,0,2761,0,0,0,19,0,0,0,0,0,0,0,1726,232,0,25,0,20784,275,14,0,0,0,0,0,0,0,0,0,56859,0,14352,26416,8363,612,23,64,739183,3,148866,45073,3760,5232,0,0,0,0,84,0,8911,102,0,0
ID,16057,2,0,0,0,0,0,0,0,0,0,16165,0,32148,94991,23,0,0,185,0,0,364,0,0,117,423,0,0,0,22302,1,0,0,0,430,0,4,23474,8902,0,0,97,8853,1384,194,0,1,0,0,0,0,0,0,0,148,0,24721,4524,1223,113,6,335,437367,9,132226,78016,67,327,2,0,0,0,16165,0,94991,185,0,0
ID,16059,13,0,0,2,0,0,0,0,0,0,747,0,421,22,1,0,0,341,0,0,36,0,1,0,5108,0,0,10,0,575,0,0,0,0,0,0,0,0,0,0,0,2,145,0,0,0,0,0,0,0,0,1,0,1205,301,15226,8004,2021,64,46243,52,1790804,12,1094847,797404,6209,4118,13,0,2,0,747,0,22,341,0,0
ID,16061,0,0,0,0,0,0,0,0,0,0,17877,0,22016,90931,144,0,0,1143,0,0,3451,0,0,7,797,0,1,0,1833,0,37,0,0,0,0,0,2389,4933,0,0,125,7572,5496,103,0,0,0,0,0,0,0,1,0,645,0,13512,927,152,4,1,33,87837,66,31258,103042,29,13,0,0,0,0,17877,0,90931,1143,0,0
ID,16063,14746,0,0,3,0,0,0,0,70,0,6414,487,6401,5957,48,0,1,746,0,0,1,0,8,0,37005,0,0,8681,3258,4703,0,0,0,3,0,3,0,17,0,0,0,15,588,0,0,0,0,0,0,0,0,0,0,309,0,21613,1683,39,0,6125,0,109,0,668164,207224,1306,178,14746,0,3,0,6414,487,5957,746,0,0
ID,16065,440,0,0,1,0,0,0,0,1,0,55463,365,48900,2918,9,0,0,236,0,0,24,0,17,0,25625,0,0,13,1,47302,0,0,0,54,0,0,0,30,0,0,0,16,430,0,0,0,0,0,0,0,0,231,0,2740,0,15172,3527,207,1,175,7281,53876,34,82046,27854,15250,697,440,0,1,0,55463,365,2918,236,0,0
ID,16067,18399,0,0,87,0,0,0,0,99,4,35181,129,24879,16486,82,0,1,432,0,0,23,0,4,0,51871,0,0,43823,11716,37164,0,0,0,7,0,3,0,135,0,1,0,3,859,0,0,0,0,0,0,0,0,1,0,3668,0,29093,4965,927,8,91146,0,8,0,218376,39627,893,56,18399,0,87,0,35181,129,16486,432,0,0
ID,16069,2,0,0,0,0,0,0,0,0,0,16475,0,25439,101102,3,0,0,252,0,0,2349,0,0,68,945,0,0,1,22896,1,0,0,0,25,0,2,9437,5758,0,12,8,6743,8138,55,0,0,0,0,0,0,0,0,0,4690,0,27614,7143,2641,232,6,1603,157607,145,84360,221156,171,276,2,0,0,0,16475,0,101102,252,0,0
ID,16071,991,0,0,2,0,0,0,0,10,0,3408,13,8173,34649,75,0,0,749,0,0,0,0,736,0,38688,0,0,7,68,1615,0,0,0,7,0,0,0,6,0,0,0,293,25742,0,0,0,0,0,0,0,0,2,0,827,0,21629,1546,76,0,314,6349,49792,7,604995,186530,3594,1521,991,0,2,0,3408,13,34649,749,0,0
ID,16073,36432,0,0,2,0,0,0,0,579,0,2423,0,2578,6670,571,0,585,2181,0,0,0,0,1,6,77837,0,0,3985,3306,3253,0,0,0,24,0,991,9,198,65,571,26,90,5650,1,16,36,30,0,52,0,0,0,0,18493,0,26897,3290,668,41,927,3173,220126,0,5152336,764108,9735,8623,36432,0,2,0,2423,0,6670,2181,0,0
ID,16075,11717,0,0,0,0,0,0,0,260,0,293,0,222,4521,16,0,0,92,0,0,146,0,0,31,27471,0,0,1726,930,1278,0,0,0,50,0,1862,175,255,5,969,19,113,1249,83,0,37,0,0,4,0,0,0,0,3809,0,12787,2939,520,0,0,23,1325,2,54879,206949,250,1587,11717,0,0,0,293,0,4521,92,0,0
ID,16077,6954,0,0,3,0,0,0,0,483,1,9602,530,40607,55561,64,0,1,500,0,0,42,0,466,0,16895,0,0,16335,372,46711,0,0,0,18,0,0,0,78,0,0,0,38,22206,0,0,0,0,0,0,0,0,30,0,29914,0,31879,3785,1073,324,45654,8762,65868,21,622018,157606,6679,332,6954,0,3,0,9602,530,55561,500,0,0
ID,16079,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,10,3,0,0,0,0,0,0,0,0,0,1072,0,2159,3571,2164,171,301,109,1736070,32,424913,3497,221,2165,0,0,0,0,0,0,6,1,0,0
ID,16081,22,0,0,0,0,0,0,0,0,0,42544,1,6101,2107,13,0,0,59,0,0,2,0,6,0,9967,0,0,0,0,6567,0,0,0,0,0,0,0,35,0,0,0,1,1774,0,0,0,0,0,0,0,0,0,0,320,0,11237,686,94,28,39,12370,106389,71,112382,30328,13381,15296,22,0,0,0,42544,1,2107,59,0,0
ID,16083,72009,0,0,253,0,0,0,0,5021,9,34647,1,2476,30071,815,0,13,2435,0,0,17,0,25,0,111321,0,0,13110,41104,15205,0,0,0,6,0,18,0,1351,0,2,0,19,2977,0,0,0,0,0,0,0,0,3,0,9064,0,56698,12306,4294,981,391,2852,7115,0,853096,311267,1598,117,72009,0,253,0,34647,1,30071,2435,0,0
ID,16085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,46362,66,5175,2333,399,38,215,785,2037272,0,615666,363411,8984,2197,0,0,0,0,0,0,0,120,0,0
ID,16087,1992,0,0,0,0,0,0,0,13,0,731,0,1132,5758,80,0,0,369,0,0,122,0,0,13,25039,0,0,1174,259,21,0,0,0,12,0,2372,32,166,1,74,3,178,723,16,0,4,0,0,0,0,0,0,0,14852,0,9258,2589,663,7,2,60,169991,1,719609,258973,82,521,1992,0,0,0,731,0,5758,369,0,0
IL,17001,153039,0,0,3,103566,0,0,0,0,0,4,0,0,12389,0,887,0,73,5,0,0,0,0,0,904,0,0,0,12,5,2,0,0,159,0,0,0,0,0,0,112,0,144,60,0,0,0,0,0,0,0,213,0,12923,0,29786,31575,8816,1748,369,181223,20,1,1,163566,16998,979,153039,0,3,104453,4,0,13276,73,0,0
IL,17003,17157,0,647,25,33378,0,0,0,0,0,0,0,0,171,0,5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,255,29,0,0,0,0,0,0,0,2545,0,16823,0,10729,3510,738,163,358,88911,28,1,0,14427,11600,1766,17157,0,25,38641,0,0,5434,0,0,0
IL,17005,67762,0,0,394,56140,0,0,0,0,0,0,0,0,1208,0,28137,0,3,0,0,0,0,0,0,561,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,150,0,2,178,1,0,0,0,0,0,0,3,0,2727,0,22442,6287,563,104,31,75939,3,0,0,52499,886,13,67762,0,394,84277,0,0,29345,3,0,0
IL,17007,104006,0,0,2,37098,1,0,0,0,0,0,0,3,5795,0,10,9,105,0,0,0,0,0,0,1678,0,0,0,14,1,372,0,0,71,0,0,0,6,0,0,1,0,547,38,0,0,0,0,0,0,0,31,0,765,0,16900,11990,2388,826,382,17411,9,0,8,31786,484,152,104006,0,2,37108,0,0,5805,105,0,0
IL,17009,42293,0,0,2,21251,0,0,0,0,0,0,0,0,2540,0,49,1,23,0,0,0,0,0,0,438,0,0,0,1,2,0,0,0,12,0,0,0,0,0,0,13,0,4,60,0,0,0,0,0,0,0,1707,0,2283,0,8230,6750,638,74,121,115376,2,0,0,48023,2694,1187,42293,0,2,21300,0,0,2589,23,0,0
IL,17011,386672,0,0,1,134181,3,0,0,0,0,0,0,14,4510,0,83,2,115,0,0,0,0,0,0,1391,0,0,0,19,2,5,0,0,432,0,0,0,260,0,0,2,0,103,27,0,0,0,0,0,0,0,513,0,5894,0,43076,14893,2937,643,113,72627,5,0,0,42679,9113,892,386672,0,1,134264,0,0,4593,115,0,0
IL,17013,21839,0,0,9,9939,0,0,0,0,0,0,0,0,415,0,1312,0,1,0,0,0,0,0,0,75,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,23,0,69,6,1,0,0,0,0,0,0,52,0,25359,0,10332,1785,118,34,11,100871,1,0,0,36420,21146,4443,21839,0,9,11251,0,0,1727,1,0,0
IL,17015,165751,0,0,2,40483,2,0,0,0,0,0,0,0,1523,0,0,8,22,0,0,0,0,0,0,1301,0,0,0,545,579,3,0,0,533,0,0,0,2,0,0,0,0,68,14,0,0,0,0,0,0,0,60,0,16656,0,21408,7919,1110,280,133,51123,34,0,39,66400,6159,2513,165751,0,2,40483,0,0,1523,22,0,0
IL,17017,109541,0,0,9,53753,4,0,0,0,0,1,0,0,3927,0,166,18,2,0,0,0,0,0,0,407,0,0,0,19,20,1,0,0,255,0,0,0,0,0,0,7,0,40,112,0,0,0,0,0,0,0,3141,0,7259,0,12828,9268,1616,357,49,58478,224,0,0,30816,16173,8427,109541,0,9,53919,1,0,4093,2,0,0
IL,17019,399287,0,0,0,257305,2,0,0,0,0,0,0,0,3972,0,776,0,133,0,0,0,0,0,0,317,0,0,0,28,1,13,0,0,10,0,0,0,3,0,0,0,0,63,15,0,0,0,0,0,0,0,427,0,1765,0,57355,45529,8655,2629,408,16924,0,0,2,27169,1067,4,399287,0,0,258081,0,0,4748,133,0,0
IL,17021,301355,0,0,35,139328,212,0,0,0,0,0,0,1,2844,0,857,0,24,0,0,0,0,0,0,505,0,0,0,4,11,0,0,0,175,0,0,0,1,0,0,51,0,13,439,0,0,0,0,0,0,0,27,0,5271,0,41103,15359,1620,446,280,38693,0,0,0,38604,3841,10,301355,0,35,140185,0,0,3701,24,0,0
IL,17023,121485,0,0,461,97301,1,0,0,0,0,0,0,1,1239,0,2871,0,4,0,0,0,0,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,117,40,0,0,0,0,0,0,0,11,0,4560,0,32850,7291,687,120,330,111989,0,0,0,35064,550,6,121485,0,461,100172,0,0,4110,4,0,0
IL,17025,91082,0,0,1568,91987,0,0,2,0,0,0,0,0,387,0,16468,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,46,0,3,280,0,0,0,0,0,0,0,3,0,864,0,29145,4200,565,141,18,88722,0,0,0,59615,2642,72,91082,0,1568,108455,0,0,16855,0,0,0
IL,17027,95768,0,0,729,68616,1,0,0,0,0,0,0,0,987,0,39744,1,0,0,0,0,0,0,0,3393,0,0,0,2,1,1,0,0,15,0,0,0,0,0,0,87,0,3,39,0,0,0,0,0,0,0,19,0,26537,0,29395,13303,2311,419,112,49790,9,0,0,60132,23603,241,95768,0,729,108360,0,0,40731,0,0,0
IL,17029,162889,0,0,18,116127,3,0,1,0,0,0,0,0,2134,0,561,0,3,0,0,0,0,0,0,458,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,60,0,5,170,0,0,0,0,0,0,0,13,0,2080,0,30422,16932,2712,754,159,55665,2,0,0,29782,317,1,162889,0,18,116688,0,0,2695,3,0,0
IL,17031,6015,0,0,0,4799,0,0,0,0,0,0,0,7,453,0,8,8,66,0,0,0,0,0,0,10,0,0,0,0,1,60,0,0,11,0,0,0,1,0,0,2,0,161,39,0,0,0,0,0,0,0,9,0,14772,0,70643,289012,205454,100689,1376,72239,2,0,434,23827,160,212,6015,0,0,4807,0,0,461,66,0,0
IL,17033,104235,0,0,918,84374,0,0,0,0,0,0,0,0,846,0,6318,0,4,0,0,0,0,0,0,133,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,5,0,268,75,0,0,0,0,0,0,0,14,0,4440,0,31787,5166,765,294,68,90598,0,0,0,36113,1742,16,104235,0,918,90692,0,0,7164,4,0,0
IL,17035,86001,0,0,38,74768,4,0,0,0,0,0,0,0,1708,0,1748,0,0,0,0,0,0,0,0,489,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,13,101,0,0,0,0,0,0,0,1,0,1662,0,23349,4228,235,40,41,60294,2,0,0,31739,105,0,86001,0,38,76516,0,0,3456,0,0,0
IL,17037,302643,0,0,0,101062,0,0,0,0,0,1,0,4,6932,0,15,10,1410,0,0,0,0,0,0,2089,0,0,0,2,7,1052,0,0,547,0,0,0,454,0,0,1,0,795,9,0,0,0,0,0,0,0,89,0,1079,0,34674,22701,5223,1481,746,17013,4,0,3,23854,195,17,302643,0,0,101077,1,0,6947,1410,0,0
IL,17039,153619,0,0,4,98174,0,0,0,0,0,0,0,0,244,0,15,0,38,0,0,0,0,0,0,289,0,0,0,4,0,9,0,0,9,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0,174,0,6910,0,17991,8848,1445,349,119,24858,0,0,0,21314,153,2,153619,0,4,98189,0,0,259,38,0,0
IL,17041,163213,0,0,0,113707,1,0,0,0,0,0,0,0,796,0,343,0,89,0,0,0,0,0,0,578,0,0,0,1,3,2,0,0,3,0,0,0,0,0,0,20,0,2,47,0,0,0,0,0,0,0,42,0,681,0,22880,12769,1386,439,220,11012,0,0,0,15697,800,4,163213,0,0,114050,0,0,1139,89,0,0
IL,17043,3682,0,0,0,1297,0,0,0,0,0,0,0,4,318,0,2,0,10,0,0,0,0,0,0,14,0,0,0,0,0,28,0,0,2,0,0,0,0,0,0,0,0,104,25,0,0,0,0,0,0,0,8,0,3870,0,39087,125765,46164,17752,361,24144,1,0,50,15135,44,118,3682,0,0,1299,0,0,320,10,0,0
IL,17045,225989,0,0,27,158460,1,0,0,0,0,0,0,0,1248,0,544,0,6,0,0,0,0,0,0,105,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,6,40,0,0,0,0,0,0,0,6,0,686,0,36997,8825,692,199,52,52325,0,0,0,29284,11,0,225989,0,27,159004,0,0,1792,6,0,0
IL,17047,46386,0,0,718,40364,0,0,0,0,0,0,0,0,116,0,7595,0,4,0,0,0,0,0,0,59,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,19,0,3,86,0,0,0,0,0,0,0,18,0,412,0,14367,2332,242,85,1,29013,3,0,0,40135,1901,1,46386,0,718,47959,0,0,7711,4,0,0
IL,17049,93910,0,0,420,92086,4,0,0,0,0,0,0,0,1657,0,11929,0,4,0,0,0,0,0,0,812,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,30,0,42,171,0,0,0,0,0,0,0,8,0,1461,0,33983,8351,1683,710,137,95806,9,0,1,53072,49,3,93910,0,420,104015,0,0,13586,4,0,0
IL,17051,123024,0,0,795,120182,66,0,0,0,0,0,0,0,1182,0,23600,1,0,0,0,0,0,0,0,473,0,0,0,0,2,0,0,0,42,0,0,0,0,0,0,165,0,6,274,0,0,0,0,0,0,0,31,0,9389,0,42166,7379,954,229,66,179730,7,0,0,85673,2780,836,123024,0,795,143782,0,0,24782,0,0,0
IL,17053,205948,0,0,0,133343,1,0,0,0,0,0,0,0,5082,0,239,0,59,0,0,0,0,0,0,114,0,0,0,4,0,33,0,0,6,0,0,0,0,0,0,1,0,2,14,0,0,0,0,0,0,0,991,0,580,0,25887,12740,973,289,46,3769,0,0,0,11578,28,1,205948,0,0,133582,0,0,5321,59,0,0
IL,17055,41433,0,0,515,49668,0,0,0,0,0,0,0,0,175,0,12784,0,1,0,0,0,0,0,0,89,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,18,0,25,25,0,0,0,0,0,0,0,558,0,19165,0,24898,12622,1792,298,42,85599,66,0,0,97403,7911,1189,41433,0,515,62452,0,0,12959,1,0,0
IL,17057,166122,0,0,4,107036,0,0,0,0,0,2,0,3,3001,0,62,1,61,0,0,0,0,0,0,835,0,0,0,35,11,5,0,0,516,0,0,0,0,0,0,2,0,17,99,0,0,0,0,0,0,0,1222,0,22786,0,32249,24591,2514,428,108,257642,12,0,2,97224,9378,2985,166122,0,4,107098,2,0,3063,61,0,0
IL,17059,88785,0,1,570,58668,0,0,2,0,0,0,0,0,410,0,6766,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,14,0,52,62,0,0,0,0,0,0,0,100,0,5649,0,15492,3246,230,68,618,62157,1420,0,0,19532,6807,438,88785,0,570,65434,0,0,7176,0,0,0
IL,17061,148121,0,0,6,76460,1,0,0,0,0,0,0,0,2713,0,2450,1,6,0,0,0,0,0,0,560,0,0,0,3,1,0,0,0,38,0,0,0,0,0,0,196,0,11,25,0,0,0,0,0,0,0,170,0,3280,0,22688,7511,661,136,63,111586,0,1,1,65008,8922,622,148121,0,6,78910,0,0,5163,6,0,0
IL,17063,154683,0,0,5,83872,0,0,0,0,0,0,0,0,1348,0,111,0,252,0,0,0,0,0,0,161,0,0,0,1,3,12,0,0,22,0,0,0,0,0,0,0,0,269,8,0,0,0,0,0,0,0,874,0,11447,0,25569,14350,2902,1324,608,32532,3,0,2,23047,1994,70,154683,0,5,83983,0,0,1459,252,0,0
IL,17065,75120,0,0,2172,73079,0,0,0,0,0,0,0,0,144,0,16454,0,1,0,0,0,0,0,0,51,0,0,0,0,5,0,0,0,44,0,0,0,0,0,0,35,0,7,168,0,0,0,0,0,0,0,212,0,1134,0,24791,4435,211,39,10,79718,36,0,0,81793,292,9,75120,0,2172,89533,0,0,16598,1,0,0
