StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_234,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
AL,01089,78948,107324,0,54,112947,4,5,0,0,724,0,0,0,0,1858,0,94318,67,0,219,0,0,0,0,0,0,9,56353,0,0,0,0,0,1273,0,110,0,266,0,0,0,3,0,0,0,0,0,2164,0,925,0,1,5,0,0,0,0,0,0,0,0,0,24616,0,228504,179250,48210,17637,1573,657790,54050,21128,53852,542914,51443,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79058,107324,61,207266,0,0,96293,1,0,0
AL,01091,3978,3622,0,14,18445,1,210,0,0,0,0,0,0,0,3934,0,2591,0,0,43,0,0,0,0,0,0,0,80702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,7,0,1104,0,0,0,0,0,0,0,158,0,0,0,1009,32616,0,95893,11774,4037,1124,1083,520782,635785,238534,245730,388114,535192,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4041,3622,14,21036,0,0,6588,0,0,0
AL,01093,14335,242,0,1,13069,2,10,0,0,0,0,0,0,0,135,0,1375,39,0,13,0,0,0,0,0,0,0,31422,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,139,0,814,0,0,0,0,0,0,0,0,0,0,0,0,10977,0,112915,26133,8950,2865,1488,935815,366780,68558,250688,284607,8323,102,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14335,242,1,14444,0,0,1510,0,0,0
AL,01095,23107,1147,0,29,29575,2,1,0,0,0,0,7,0,0,258,0,7112,3,0,32,0,0,0,0,0,0,0,87741,0,0,0,0,2,16,0,25,0,82,0,0,0,0,0,0,0,0,7,81,3,330,0,0,0,0,0,0,0,0,0,0,0,0,160083,0,90293,52585,14974,5848,897,625938,61590,50117,39632,533699,8166,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,23162,1147,29,36688,10,0,7422,1,0,0
AL,01097,5264,26872,0,2,2223,0,41255,0,372,0,0,0,0,0,120,0,506,0,0,1,0,1,0,0,0,0,0,13215,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,3516,0,1,0,0,0,0,0,6201,0,0,0,33,79429,0,321382,131665,58854,18876,12275,8580,981281,171954,447150,390281,804163,83475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,5269,26872,2,2765,0,0,626,41,0,0
AL,01099,9194,72702,0,250,12088,6,33471,0,5,0,0,0,0,0,1313,0,11204,148,426,963,0,0,0,0,0,0,0,40938,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,1484,0,13556,0,2,0,0,0,0,0,1819,0,0,0,1,26751,0,73425,10357,2458,839,2300,667140,1043210,115516,240082,249676,340161,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,10,0,1452,333,0,0,0,0,0,0,0,0,0,0,0,9211,74154,260,23625,0,0,13980,775,0,0
AL,01101,7525,18858,0,0,4460,1,251,0,34,0,0,0,0,0,633,0,57,8,26,32,0,0,0,0,0,0,0,248219,0,0,0,0,0,1,0,0,0,23,0,0,0,2,0,0,0,0,0,742,0,16256,0,0,0,0,0,0,0,223,0,0,0,0,50432,0,158127,106197,53507,16627,4216,346117,301276,48282,218812,395931,302407,2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7525,18858,7,4521,0,0,697,30,0,0
AL,01103,19864,4433,0,27,24111,0,2,0,0,4,0,0,0,0,567,0,16957,14,0,369,0,0,0,0,0,0,10,35689,0,0,0,0,0,58,0,42,0,27,0,0,0,0,0,0,0,0,0,43,0,141,0,0,0,0,0,0,0,0,0,0,0,2,49009,0,102253,59637,22473,7858,965,553836,70659,25629,76328,611651,40887,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,224,0,0,113,0,0,0,0,0,0,0,0,0,0,0,19876,4433,251,41181,0,0,17760,113,0,0
AL,01105,6215,1036,0,10,20191,0,2357,0,0,0,0,0,0,0,3734,0,16226,1,167,14,0,0,0,0,0,0,0,95301,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,129,0,373,0,14,0,0,0,0,0,17,0,0,0,808,29208,0,72716,4901,1084,165,575,519594,502584,197419,199533,267202,139644,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6215,1036,12,36417,0,0,19962,167,0,0
AL,01107,9061,1204,0,20,20864,0,1860,0,0,0,0,0,0,0,15660,0,3108,562,0,3,0,781,0,0,0,0,0,14719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,22380,0,0,0,0,0,0,0,677,0,0,0,1026,40351,0,100016,9319,2563,427,374,903831,380838,193764,272961,254960,307270,2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9061,1205,20,23972,0,0,18769,0,0,0
AL,01109,7375,7530,0,168,6007,16,21357,0,0,0,0,0,0,0,2492,0,565,670,987,1123,0,0,0,0,0,0,0,147877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,220,0,31762,0,0,0,0,0,0,0,1711,0,0,0,0,14266,0,82013,13288,4747,2322,127,492078,435375,138697,254529,150146,114971,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,121,20,0,0,0,0,0,0,0,0,130,1004,0,1,0,0,0,0,0,0,0,0,0,7516,7660,168,7576,0,0,3308,2011,0,0
AL,01111,1481,135,0,17,230,3,1,0,0,0,0,0,0,0,1061,0,208,0,3,24,0,0,0,0,0,0,0,24671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2662,0,0,0,0,0,0,0,10,0,0,0,0,49987,0,64676,19233,3109,867,523,700838,391033,834,22423,396374,572,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1481,135,17,452,0,0,1269,17,0,0
AL,01113,3374,14947,0,163,1501,2,10962,0,0,0,0,0,0,0,4396,0,522,218,187,335,0,0,0,0,0,0,0,34012,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,271,0,23822,0,0,0,0,0,0,0,137,0,0,0,0,26286,0,107128,30565,10609,3416,280,545090,487774,78882,255165,180752,40647,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,12,0,262,4,0,0,0,0,0,0,0,0,0,0,0,3392,15209,175,2027,0,0,5192,209,0,0
AL,01115,5053,801,0,82,11410,0,0,0,1,1,0,3,0,0,137,0,1166,1,0,22,0,0,0,0,0,0,0,32555,0,0,0,0,2,0,0,0,0,222,0,0,0,3,0,0,0,0,0,2242,1,1930,0,0,1,0,0,0,0,0,0,0,0,0,60763,0,109748,26150,7441,1798,2791,905772,244391,33023,41967,384206,6844,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5063,801,82,12576,8,0,1308,0,0,0
AL,01117,5727,18140,0,9,3615,9,40,0,1,0,0,0,0,0,755,0,3468,2,12,9,0,0,0,0,0,0,0,37205,0,0,0,0,0,0,0,0,0,552,0,0,0,42,0,0,0,0,0,5776,155,162,0,0,0,0,0,0,0,2,0,0,0,2,53443,0,177493,94394,31749,10978,12854,972390,430500,24509,63364,368659,13468,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,55,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5727,18140,16,7083,0,0,4230,12,0,0
AL,01119,1997,196,0,364,9068,0,44,0,0,0,0,0,0,0,1346,0,154,1,0,1,0,38,0,0,0,0,0,25657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,163082,0,0,0,0,0,0,0,23,0,0,0,891,49532,0,94695,11237,2378,374,245,493461,515239,155756,186302,373344,540649,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061,196,364,9222,0,0,1564,0,0,0
AL,01121,32879,13362,0,221,26191,28,1,0,0,0,0,0,0,0,3675,0,18790,0,0,158,0,0,0,0,0,0,0,68637,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2374,1371,714,0,0,0,0,0,0,0,0,0,0,0,0,57021,0,163082,37715,11744,4918,6520,833644,441554,15292,29069,413333,5639,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,59,0,0,0,0,0,4,0,54,0,0,0,0,0,0,0,0,0,0,0,32883,13362,221,45035,4,0,22465,54,0,0
AL,01123,2046,1119,0,3,390,2,68,0,0,0,0,0,0,0,884,0,167,13,13,10,0,0,0,0,0,0,0,20352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,9,10362,0,0,0,0,0,0,0,344,0,0,0,0,140517,0,105582,15896,3736,830,546,876615,653912,15414,56261,293525,6280,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2047,1119,3,557,0,0,1052,13,0,0
AL,01125,11610,4049,0,486,24228,0,259,0,1,1,0,0,0,0,1453,0,2749,6,37,13,0,35,0,0,0,0,0,17428,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,4,1807,0,5578,0,0,0,0,0,0,0,5,0,0,0,88,85079,0,190890,68049,30405,10507,17456,1400380,753729,286859,367378,344145,263089,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11610,4049,486,26977,0,0,4202,37,0,0
AL,01127,1724,233,0,1,2514,0,2,0,0,0,0,1,0,0,124,0,416,2,1,33,0,0,0,0,0,0,0,11115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,368,0,0,0,0,0,0,0,1,0,0,0,6,36232,0,105806,20393,8801,1383,15472,797752,556819,130410,154000,456548,16563,64,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,233,1,2930,1,0,540,1,0,0
AL,01129,2853,5700,0,0,1854,0,3451,0,0,0,0,0,0,0,384,0,923,0,0,3,0,0,0,0,0,0,0,12997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,809,0,0,0,0,0,0,0,95,0,0,0,7,30414,0,114506,7659,2036,1174,1339,99467,1225154,642065,392938,172176,412832,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2853,5700,0,2777,0,0,1307,0,0,0
AL,01131,3768,5739,0,2,3626,158,2291,0,0,0,0,0,0,0,1153,0,2362,6,7,36,0,0,0,0,0,0,1,80027,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,140,0,1532,0,8,0,0,0,0,0,69,0,0,0,6,65017,0,80405,3742,612,120,838,595680,861861,78671,194349,183528,439582,6129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,3,0,14,4,0,0,0,0,0,0,0,0,0,0,0,3780,5753,5,5992,0,0,3544,11,0,0
AL,01133,3659,473,0,2,3822,8,0,0,0,1,0,0,0,0,82,0,566,4,0,40,0,0,0,0,0,0,0,5769,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,191,0,0,0,0,0,0,0,0,0,0,0,11,46668,0,77086,11460,3997,1739,1830,615219,461400,160394,90832,327961,5033,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3659,473,2,4388,0,0,648,0,0,0
AZ,04001,0,31,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,153,0,0,0,0,0,0,0,183,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,499,0,0,0,0,0,0,0,0,0,0,0,0,22089,0,83907,45280,5345,427,629939,29103,9329154,10,19066483,3040890,17715,12587,0,0,0,0,0,0,6,0,0,0,95,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,1,0,0,8,0,163,0,0
AZ,04003,42232,11436,0,11549,0,0,0,0,0,0,0,3523,35675,0,1177,0,0,10,5747,0,0,0,0,0,0,0,121112,3656,0,0,0,5066,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,744471,31,0,64,0,0,0,0,18998,0,0,0,0,1891,0,265990,45400,12302,1444,147135,0,1548381,37656,14478923,313570,15167,558,2960,6107,0,0,659,0,0,0,0,0,2952,0,0,0,0,0,36,0,0,0,8732,0,0,0,0,0,0,0,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,52339,11436,11549,0,4898,35675,1177,14479,0,0
AZ,04005,0,17,0,0,0,0,0,0,0,0,0,98,19,11,0,0,0,0,0,0,0,0,0,0,0,0,198,25,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,101,0,0,0,0,0,0,0,0,0,0,0,0,66306,0,184900,80044,43173,3577,2043917,17426,14103491,0,33554353,3537647,56598,10664,0,0,0,0,0,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,98,19,0,0,6,0
AZ,04007,2,537,0,5,0,0,0,0,0,0,0,45,53,1,0,0,0,0,32,0,0,0,0,0,0,0,603,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,236,0,0,0,0,0,0,2,96,0,0,0,0,101191,0,73256,37386,9532,1143,35423,0,5250068,26,8258248,14000,13721,3047,47,0,0,0,0,0,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,537,5,0,45,53,0,32,0,0
AZ,04009,19958,87065,0,911,0,0,0,0,0,0,0,4893,16877,0,172,0,0,7,1905,0,0,0,0,0,0,0,26220,158,0,0,0,402,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,106074,0,0,2010,1,0,0,0,1604,0,0,0,0,6688,0,58378,33246,5093,194,2929,268,2261027,26,10489459,159366,57519,2586,1989,52,0,0,3,0,3,0,0,0,2461,0,0,0,0,0,0,0,0,0,2246,0,0,0,0,0,0,0,4288,0,0,0,0,0,0,0,0,0,0,0,0,0,26492,87065,911,0,9181,16877,172,4151,0,0
AZ,04011,1516,611,0,122,0,0,0,0,0,0,0,465,346,0,2,0,0,342,361,0,0,0,0,0,0,0,9558,1982,0,0,0,82,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3794,1,0,0,0,0,0,0,950,0,0,0,0,84,0,14385,20187,3119,165,21735,2912,2386259,10,2830800,14904,4024,99,36,16,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,611,122,0,592,346,2,506,0,0
AZ,04012,4,31210,0,605,0,0,0,0,3,0,0,2082,57236,2043,0,159,0,14,1839,0,0,30,0,0,0,0,286296,11169,0,0,0,7,0,12679,0,0,108,2,4315,0,0,0,0,0,0,0,0,15,0,179058,0,0,0,0,0,5780,10,1,0,0,0,0,37360,0,70561,47114,7369,983,155870,9455,912,7,11702509,265818,75619,10094,0,0,0,0,1158,7752,0,86,2,572,0,0,0,13,0,0,0,0,0,0,0,12,0,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,31228,605,0,2082,57236,0,1839,7752,30
AZ,04013,36703,82814,0,35449,0,0,0,0,1,0,0,35914,77845,44270,6,0,0,758,3252,11,0,0,0,0,0,0,525593,21739,0,0,0,4523,4001,2556,0,0,0,4309,389,0,0,0,0,0,0,0,0,17443,0,881485,0,0,0,0,0,0,570,1766,0,0,0,0,69586,0,843123,1075036,884126,165080,21391,0,127160,0,20798587,556882,176140,6993,0,0,1368,0,0,28483,3008,681,2966,0,4,0,0,1986,0,0,0,0,0,0,35,0,0,0,0,0,0,0,62,0,0,0,0,2905,0,0,0,0,0,0,0,0,36800,82814,35449,0,35976,77845,6,3287,28483,0
AZ,04015,60,15700,0,0,0,0,0,0,92,0,0,10,1183,3,0,65,0,0,25,0,0,0,0,0,0,0,52835,2239,0,0,0,0,0,185,0,0,1,0,0,0,0,0,0,0,0,0,0,491,0,8724,0,0,0,0,0,11,4,86,0,0,0,0,294225,0,256181,191156,49208,7150,583961,21872,3464122,3,32457289,1247077,94375,14643,0,0,0,0,0,10,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15715,0,0,10,1183,0,25,10,15
AZ,04017,0,3,0,9,0,0,0,0,0,0,0,13,24,0,0,0,0,0,19,0,0,0,0,0,0,0,83,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,180,0,0,0,0,0,0,0,6,0,0,0,0,6231,0,96918,51610,9567,993,324506,0,5602282,22,20231980,2283377,50498,2932,3,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,13,24,0,20,0,0
AZ,04019,137,24184,0,785,0,0,0,0,0,0,0,9906,28135,0,0,0,0,0,1631,0,0,0,0,0,0,0,16080,454,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,62836,0,0,0,0,0,0,0,494,0,0,0,0,2517,0,350926,404369,164151,26095,160364,3,524073,601,24279171,247709,138803,516,35,2,0,0,0,0,13,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,137,24184,785,0,9906,28135,0,1631,0,0
AZ,04021,74733,328003,0,26831,0,0,0,0,0,0,0,95814,182525,72,375,0,0,0,3581,234,0,0,0,0,0,0,419201,6715,0,0,0,1,482,53,0,0,0,3018,0,0,0,0,0,0,0,0,0,9155,0,608415,0,0,0,129,0,0,692,6221,0,0,0,0,10074,0,499077,136645,36932,7742,23060,0,116816,3,12728006,8340,113610,1940,29,0,2,0,0,3315,4837,1320,1481,0,390,0,0,3,0,0,0,0,0,0,236,0,0,0,0,0,0,0,2427,0,0,0,0,23,0,0,0,0,0,69,0,0,77396,328003,26831,0,98241,182525,375,3817,3315,0
AZ,04023,26,12,0,1,0,0,0,0,0,0,0,1,29,0,0,0,0,0,44,0,0,0,0,0,0,0,1325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,306,0,0,0,0,0,0,0,324,0,0,0,0,588,0,71941,9142,2975,706,114,1,410335,522,3037219,25255,3321,923,8,11,0,0,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,1,0,1,29,0,45,0,0
AZ,04025,1,110,0,12,0,0,0,0,115,0,0,100,56,1428,0,0,0,0,1,0,0,0,0,0,0,0,6265,16,0,0,0,70,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,13029,0,0,0,0,0,0,2,2,0,0,0,0,20818,0,206602,116160,28391,2870,23827,52,4583861,0,17802715,560187,18735,4998,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,12,0,100,56,0,1,175,0
AZ,04027,74,2685,0,2540,0,0,0,0,0,0,0,15478,255126,2169,0,29866,0,16,273,0,0,242,0,0,0,0,186041,32270,0,0,0,2449,0,1719,0,0,548,491,3290,0,0,0,10,0,0,149,269,14153,0,175649,0,0,0,0,0,15828,7880,225,0,0,0,0,16365,0,132414,95910,39638,7200,2190615,1635,35,0,12341435,82579,59622,7777,0,0,0,0,3,7038,0,51529,1122,6456,2614,0,0,3020,0,0,0,0,0,0,0,18987,0,527,20154,41560,817,0,0,0,0,0,0,2324,1500,0,299,0,0,0,0,0,74,44245,3357,0,15478,256470,0,273,27192,81228
AR,05001,27332,859,466690,5235,576775,0,0,0,0,3,0,0,0,0,41350,0,365502,0,32,3,0,0,0,0,0,0,1,2834,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,114,0,114485,0,0,0,0,0,0,0,49,0,0,0,629,111117,0,108567,9502,3785,1552,1085,29121,17736,76962,2698,5266,997708,3837,0,0,0,4,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,39,0,0,0,0,0,0,0,8,0,40,4046,0,0,37,0,0,0,0,1,0,0,0,27371,899,5243,946323,0,0,406939,4078,0,0
AR,05003,67666,171487,50343,5324,164304,2,70,0,0,0,0,0,0,0,16217,0,50681,0,310,2,0,0,0,0,0,0,0,3429,0,0,0,0,0,0,0,1,0,0,0,0,0,1,61,0,0,0,0,10,0,79162,0,0,0,0,0,0,0,0,0,0,0,8244,52097,0,44726,88872,8265,1965,18,3019,1098149,20739,145169,42417,561438,14384,0,0,0,8,0,0,0,0,0,37,5,0,0,14,0,0,28,0,0,14,0,0,0,0,0,0,0,6,0,1809,1953,0,0,44,0,0,0,0,3,0,0,0,67680,173296,5330,216938,0,0,68727,2263,0,0
AR,05005,21,0,18,9,130,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,27,0,0,0,0,0,0,0,0,0,0,0,5,102749,0,78261,26465,5108,1670,1715,1037366,92892,78126,165,258723,244,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,21,0,9,133,0,0,4,0,0,0
AR,05007,321,0,0,0,11,0,0,0,0,0,0,0,0,0,401,0,404,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,100375,0,193254,75427,32927,11701,4201,1024537,20000,1270,30,1064854,1516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,415,0,0,805,0,0,0
AR,05009,3,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,13923,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,0,0,0,0,0,0,0,0,33482,0,64558,21494,5379,1975,1286,809864,80192,5168,79,694119,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,11,0,0,0,0,0,0
AR,05011,590,7,841,18,10867,0,0,0,0,0,0,0,0,0,1542,0,2315,0,0,0,0,0,0,0,0,0,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,10,0,6903,0,0,0,0,0,0,0,1,0,0,0,19,15974,0,20661,56316,3050,792,25,7057,1105076,6378,89541,47434,502545,2578,0,0,0,0,0,0,0,0,0,0,122,0,0,36,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,7,18,13182,0,0,3889,0,0,0
AR,05013,139,2,109,8,4320,3,0,0,24,0,0,0,0,0,236,0,402,0,0,0,0,0,0,0,0,0,2,2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,53,0,1431,0,1,0,0,0,0,0,3,0,0,0,8,15628,0,33327,59267,4078,583,262,9173,1133679,5287,112001,39434,397388,931,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2,8,4722,0,0,638,0,0,0
AR,05015,4,0,4,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25683,0,73925,17037,2993,859,476,918703,101042,4175,36,688543,833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,9,0,0,0
